# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=2124536
# chain_id=1
# iter=2000
# warmup=1000
# save_warmup=0
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.9
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=/Users/cwrs/Documents/GitHub/cct-monitoring-private/models/gam-brms-z1_1.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Intercept,bs.1,zs_1_1.1,zs_1_1.2,zs_1_1.3,zs_1_1.4,zs_1_1.5,zs_1_1.6,zs_1_1.7,zs_1_1.8,zs_1_1.9,zs_1_1.10,zs_1_1.11,zs_1_1.12,zs_1_1.13,sds_1_1,zs_2_1.1,zs_2_1.2,zs_2_1.3,zs_2_1.4,zs_2_1.5,zs_2_1.6,zs_2_1.7,zs_2_1.8,sds_2_1,zs_3_1.1,zs_3_1.2,zs_3_1.3,zs_3_1.4,zs_3_1.5,zs_3_1.6,zs_3_1.7,zs_3_1.8,zs_3_1.9,zs_3_1.10,zs_3_1.11,zs_3_1.12,zs_3_1.13,zs_3_1.14,zs_3_1.15,zs_3_1.16,zs_3_1.17,zs_3_1.18,zs_3_1.19,zs_3_1.20,zs_3_1.21,zs_3_1.22,zs_3_1.23,zs_3_1.24,zs_3_1.25,zs_3_1.26,zs_3_1.27,zs_3_1.28,zs_3_1.29,zs_3_1.30,zs_3_1.31,zs_3_1.32,zs_3_1.33,zs_3_1.34,zs_3_1.35,zs_3_1.36,zs_3_1.37,zs_3_1.38,zs_3_1.39,zs_3_1.40,zs_3_1.41,zs_3_1.42,zs_3_1.43,zs_3_1.44,zs_3_1.45,zs_3_1.46,zs_3_1.47,zs_3_1.48,zs_3_1.49,zs_3_1.50,zs_3_1.51,zs_3_1.52,zs_3_1.53,zs_3_1.54,zs_3_1.55,zs_3_1.56,zs_3_1.57,zs_3_1.58,zs_3_1.59,zs_3_1.60,zs_3_1.61,zs_3_1.62,zs_3_1.63,zs_3_1.64,zs_3_2.1,zs_3_2.2,zs_3_2.3,zs_3_2.4,zs_3_2.5,zs_3_2.6,zs_3_2.7,zs_3_2.8,sds_3_1,sds_3_2,ar.1,sigma,nu,s_1_1.1,s_1_1.2,s_1_1.3,s_1_1.4,s_1_1.5,s_1_1.6,s_1_1.7,s_1_1.8,s_1_1.9,s_1_1.10,s_1_1.11,s_1_1.12,s_1_1.13,s_2_1.1,s_2_1.2,s_2_1.3,s_2_1.4,s_2_1.5,s_2_1.6,s_2_1.7,s_2_1.8,s_3_1.1,s_3_1.2,s_3_1.3,s_3_1.4,s_3_1.5,s_3_1.6,s_3_1.7,s_3_1.8,s_3_1.9,s_3_1.10,s_3_1.11,s_3_1.12,s_3_1.13,s_3_1.14,s_3_1.15,s_3_1.16,s_3_1.17,s_3_1.18,s_3_1.19,s_3_1.20,s_3_1.21,s_3_1.22,s_3_1.23,s_3_1.24,s_3_1.25,s_3_1.26,s_3_1.27,s_3_1.28,s_3_1.29,s_3_1.30,s_3_1.31,s_3_1.32,s_3_1.33,s_3_1.34,s_3_1.35,s_3_1.36,s_3_1.37,s_3_1.38,s_3_1.39,s_3_1.40,s_3_1.41,s_3_1.42,s_3_1.43,s_3_1.44,s_3_1.45,s_3_1.46,s_3_1.47,s_3_1.48,s_3_1.49,s_3_1.50,s_3_1.51,s_3_1.52,s_3_1.53,s_3_1.54,s_3_1.55,s_3_1.56,s_3_1.57,s_3_1.58,s_3_1.59,s_3_1.60,s_3_1.61,s_3_1.62,s_3_1.63,s_3_1.64,s_3_2.1,s_3_2.2,s_3_2.3,s_3_2.4,s_3_2.5,s_3_2.6,s_3_2.7,s_3_2.8,lprior,b_Intercept
-556.638,0.873324,0.0167833,8,255,0,604.147,3.82499,-3.99367,0.145033,0.143236,0.125072,0.396003,0.321783,-0.290917,2.57423,-0.38082,1.55673,-1.48482,-2.02644,0.418087,1.05674,3.67522,0.848356,-1.33253,-0.167994,-0.348207,0.85625,-0.229087,0.305324,-0.0736353,0.0381203,0.71816,0.0668876,1.12551,0.743627,-0.546227,-1.16881,-2.14805,0.281996,1.03489,-0.581656,0.00767867,0.870223,-1.01332,1.5998,-1.08338,1.37604,0.377858,1.35905,2.38593,0.46988,-1.34115,0.559678,0.701477,-0.454249,0.904302,-1.36233,1.22845,0.871292,1.0844,-0.0686563,-2.02649,1.24769,0.999175,0.0799779,-0.635805,-0.944218,-2.08059,1.46379,-0.431271,0.489007,-0.522824,-0.91359,1.63804,1.2582,-1.06307,-0.350152,1.6123,-1.21582,0.686587,0.495753,1.0986,0.0763238,-0.651533,0.0983471,0.0701774,-0.398052,-0.62258,-0.0890071,0.72898,-1.61485,0.86551,1.11694,-0.416911,0.136048,0.088401,-0.275147,-0.00984429,1.22345,1.37223,1.31353,0.773786,1.91981,0.698615,2.41579,0.026814,0.31758,1.69637,0.533029,0.526424,0.459668,1.4554,1.18262,-1.06919,9.46086,-1.3996,5.72132,-5.45704,-7.44761,1.53656,3.88376,0.0323396,-0.0507963,-0.00640397,-0.0132738,0.0326405,-0.00873284,0.011639,-0.002807,0.501717,0.0467287,0.786295,0.519509,-0.381603,-0.816547,-1.50066,0.197007,0.722989,-0.406353,0.00536444,0.607951,-0.707918,1.11764,-0.756864,0.961325,0.263977,0.94945,1.66685,0.328265,-0.936947,0.390999,0.490062,-0.317345,0.631759,-0.951745,0.858211,0.608698,0.757577,-0.0479643,-1.41574,0.871654,0.698039,0.0558738,-0.444183,-0.659645,-1.45353,1.02262,-0.301292,0.341628,-0.365253,-0.638248,1.14436,0.879,-0.742677,-0.244622,1.12638,-0.849391,0.47966,0.34634,0.767501,0.053321,-0.45517,0.0687067,0.049027,-0.278085,-0.434944,-0.0621817,0.509276,-1.12816,0.604658,0.78031,-0.29126,0.095045,0.213558,-0.664699,-0.0237818,2.9556,3.31503,3.17323,1.86931,4.63787,-18.4019,3.82499
-555.023,0.994036,0.0167833,8,255,0,612.841,3.91583,-0.668933,0.254313,0.230825,0.417028,0.379146,0.077554,-0.427273,0.544946,0.786394,-0.00905356,2.07891,-1.179,0.341526,-0.422544,3.25809,0.418599,-0.585081,-0.0953779,1.38327,0.152186,-0.39791,0.403635,0.802555,0.0605477,1.02978,-1.56637,-0.494915,1.51342,1.36669,-0.430434,0.364853,-0.356723,0.0446418,-1.20593,-0.146429,0.702968,-0.0466827,-0.558104,-1.93244,0.269237,0.527235,-0.998715,-1.74786,-0.0316309,-1.53659,0.744299,1.05642,-0.335558,-0.711662,1.08441,0.87336,-0.633441,-0.0912859,-0.737038,0.408355,1.64336,-0.118283,0.315989,-0.676302,-0.675486,-0.132167,0.543234,0.062823,-0.18146,0.625389,0.359646,-0.785991,-0.586799,1.03251,-0.558825,0.699811,-0.3649,-1.58216,-0.0214522,0.434877,-0.822051,0.331201,-0.671333,0.139776,-0.943944,0.660739,-0.220821,0.209319,1.53193,-1.6856,-0.473746,-0.49444,-0.453648,0.187218,-1.52597,-0.56255,1.81433,0.255453,1.57971,-0.10124,2.477,0.877539,1.69271,0.00979185,0.444539,2.93407,0.828573,0.752047,1.35871,1.23529,0.252678,-1.39209,1.77548,2.56214,-0.0294973,6.77326,-3.84129,1.11272,-1.37668,0.0253452,-0.0354253,-0.00577491,0.0837537,0.00921454,-0.0240925,0.0244392,0.0485928,0.903672,-1.37455,-0.434307,1.32809,1.19932,-0.377723,0.320173,-0.313038,0.0391749,-1.05825,-0.128498,0.616881,-0.0409659,-0.489758,-1.6958,0.236266,0.462669,-0.876411,-1.53381,-0.0277573,-1.34842,0.653151,0.927048,-0.294465,-0.624511,0.95161,0.766407,-0.555869,-0.080107,-0.646779,0.358347,1.44211,-0.103798,0.277293,-0.593482,-0.592765,-0.115982,0.476709,0.0551297,-0.159238,0.548803,0.315603,-0.689737,-0.514939,0.906067,-0.490391,0.614111,-0.320214,-1.38841,-0.0188252,0.381621,-0.721382,0.290642,-0.589121,0.122658,-0.828348,0.579824,-0.193779,0.183686,1.34433,-1.47918,-0.41573,-0.43389,-0.398093,0.316905,-2.58303,-0.952232,3.07113,0.432407,2.67398,-0.17137,4.19284,-16.5148,3.91583
-558.341,0.963816,0.0167833,8,255,0,607.304,3.92736,-4.1873,0.166103,0.228263,0.297028,0.674402,-0.294468,-0.314475,2.7618,-0.427942,0.15443,1.66956,-1.30298,-0.355402,-0.632729,2.64188,0.315241,-1.10603,0.746512,1.27422,-0.0697705,-1.46207,1.21319,-1.12605,0.036396,0.505797,-1.64646,1.1607,-0.430072,-1.3096,-1.33655,-0.403371,-0.0480056,-0.291969,0.108194,-0.752069,0.340704,-0.678412,1.01833,-1.63608,0.206889,1.62703,1.62069,-0.11858,0.388996,-0.84061,0.234738,1.13284,-1.07701,-0.933852,0.800889,1.35035,-0.49242,0.552175,-0.898451,0.0507937,0.879341,0.698382,0.647807,0.908351,-0.143583,-0.939735,1.76175,-0.745217,-0.168262,-0.819519,0.261802,-0.908183,-1.13895,0.841423,-1.87135,1.73466,-0.834692,0.200615,-0.663718,-0.675523,-0.614775,0.290844,-0.987506,0.153808,-1.12911,-0.420146,1.08186,-1.05744,1.99186,-0.197284,-0.981275,-0.0794505,-1.07182,-0.189455,-2.19741,-0.178012,1.55437,0.726822,1.43368,0.147192,1.70465,1.1439,1.70759,0.00419923,0.449342,2.65446,0.438824,0.603045,0.784713,1.78169,-0.777951,-0.830807,7.29636,-1.13057,0.407985,4.41079,-3.44233,-0.938932,-1.6716,0.0114735,-0.0402551,0.02717,0.0463764,-0.00253936,-0.0532136,0.0441553,-0.0409836,0.578581,-1.88339,1.32772,-0.49196,-1.49805,-1.52888,-0.461416,-0.0549136,-0.333984,0.123763,-0.860291,0.389731,-0.776035,1.16486,-1.87151,0.23666,1.86116,1.85391,-0.135644,0.444972,-0.961574,0.268516,1.29586,-1.232,-1.06823,0.916136,1.54466,-0.563279,0.631633,-1.02774,0.0581029,1.00588,0.798879,0.741026,1.03906,-0.164245,-1.07496,2.01527,-0.852454,-0.192475,-0.937447,0.299476,-1.03887,-1.30284,0.962503,-2.14064,1.98427,-0.954804,0.229484,-0.759227,-0.77273,-0.703241,0.332696,-1.12961,0.175941,-1.29159,-0.480605,1.23754,-1.2096,2.27848,-0.225673,-1.12248,-0.0908834,-1.22605,-0.323511,-3.75227,-0.303972,2.65423,1.24111,2.44813,0.251343,2.91085,-17.6988,3.92736
-556.376,0.966323,0.0167833,8,255,0,605.892,3.98765,3.81991,-0.412258,-0.775899,0.208446,0.0872586,-0.307872,-0.958149,1.95324,1.61355,0.702812,-0.77101,-1.5513,0.720709,0.888725,6.4582,1.0759,-1.13915,-0.0756493,0.631437,-0.563826,1.98823,0.436522,2.13871,0.0229027,0.874484,-0.651325,-0.723795,1.40334,1.40977,-0.0369441,-1.26301,-1.18899,0.764544,0.178034,-1.3553,-0.718646,-0.424258,1.91483,-0.947886,0.151966,-0.944637,-1.38463,1.10212,0.34523,-0.123265,1.08943,0.635934,-0.368251,0.920214,0.351172,0.550164,-0.170553,1.89105,-0.0103746,-1.41358,0.849975,0.494331,-0.623515,-1.37923,-1.29818,-0.914736,0.266763,0.613969,-0.824816,-0.376366,-0.176979,1.06294,0.917755,0.0807544,-0.00996435,0.664238,-1.38726,-0.598742,1.24353,0.634918,-1.25341,0.385187,0.465519,-0.552744,-1.27793,-0.000613865,-1.9191,0.0517569,-2.80889,-0.742261,1.92039,0.527039,0.395653,-0.425709,-1.46401,-0.901285,0.901919,0.566236,1.02093,-0.835983,2.43456,1.08991,1.55427,0.0127216,0.375479,2.01829,-2.66244,-5.01091,1.34619,0.563534,-1.9883,-6.18792,12.6144,10.4206,4.5389,-4.97934,-10.0186,4.65448,5.73956,0.024641,-0.0260895,-0.00173257,0.0144616,-0.0129131,0.0455358,0.00999751,0.0489822,0.953112,-0.709888,-0.788874,1.52952,1.53653,-0.0402659,-1.37657,-1.2959,0.833287,0.194041,-1.47716,-0.783263,-0.462404,2.087,-1.03311,0.16563,-1.02957,-1.50913,1.20122,0.376271,-0.134348,1.18739,0.693114,-0.401362,1.00295,0.382747,0.599631,-0.185888,2.06108,-0.0113074,-1.54068,0.9264,0.538778,-0.679578,-1.50324,-1.41491,-0.996984,0.290748,0.669173,-0.898979,-0.410207,-0.192892,1.15852,1.00027,0.0880153,-0.0108603,0.723962,-1.512,-0.652577,1.35534,0.692006,-1.36611,0.419821,0.507376,-0.602444,-1.39284,-0.00066906,-2.09166,0.0564106,-3.06145,-0.809001,2.09306,0.574428,0.431228,-0.661664,-2.27546,-1.40084,1.40182,0.88008,1.58679,-1.29934,3.78394,-19.3146,3.98765
-544.648,0.999283,0.0167833,8,255,0,593.717,4.05427,-0.55551,0.0419137,-0.364008,0.227282,0.26689,-0.143964,-0.59323,2.16406,1.32779,0.249251,0.0775787,-1.95474,0.497313,0.520989,4.93327,1.15634,-1.09236,0.0286477,0.902504,-1.5504,0.311668,-0.622337,0.742774,0.0291197,1.5307,0.482841,-0.33965,2.92671,0.749427,0.671371,-0.472055,-0.286281,1.05954,0.785769,-0.520966,0.0391205,-0.217002,1.8476,-1.08566,0.15628,0.553108,-0.796971,0.967859,0.617106,-0.0524673,0.927145,-0.0201936,-0.623121,1.6462,0.306823,1.33197,0.119352,0.0308684,0.051409,-0.847358,0.753948,-0.397937,-1.30335,-0.985781,-1.32424,-0.599235,1.26522,0.229278,-0.447334,0.219231,-0.344928,-0.0164452,0.346048,-0.472261,-0.32467,1.57244,-1.21711,-0.531352,2.43212,1.13748,-1.29341,0.172941,-0.292994,0.457324,-1.18141,0.737244,-1.90185,-1.59743,-2.20733,-2.66974,1.39536,0.732196,-0.628473,-0.591216,-2.0895,-1.29586,0.811359,0.303781,0.85225,-0.673221,1.83949,1.05039,1.93664,0.00465294,0.374661,2.29528,0.206772,-1.79575,1.12124,1.31664,-0.710212,-2.92656,10.6759,6.55036,1.22962,0.382716,-9.64324,2.45338,2.57018,0.0336721,-0.0318092,0.000834212,0.0262806,-0.045147,0.00907569,-0.0181223,0.0216294,1.60783,0.507169,-0.356763,3.07417,0.787188,0.705198,-0.49584,-0.300706,1.11293,0.825361,-0.547216,0.0410916,-0.227936,1.9407,-1.14036,0.164154,0.580977,-0.837127,1.01663,0.648199,-0.0551109,0.97386,-0.0212111,-0.654518,1.72914,0.322282,1.39908,0.125366,0.0324238,0.0539993,-0.890053,0.791936,-0.417987,-1.36902,-1.03545,-1.39096,-0.629428,1.32896,0.24083,-0.469873,0.230277,-0.362307,-0.0172738,0.363484,-0.496056,-0.341029,1.65167,-1.27844,-0.558124,2.55466,1.1948,-1.35858,0.181655,-0.307756,0.480366,-1.24094,0.774391,-1.99767,-1.67791,-2.31855,-2.80426,1.46566,0.769088,-0.660139,-1.14498,-4.04662,-2.50963,1.57131,0.588317,1.6505,-1.30379,3.56245,-17.5937,4.05427
-548.793,0.997724,0.0167833,8,255,0,600.5,4.01515,-1.33292,0.457495,-0.764229,0.202243,0.023471,-0.229491,-0.491006,2.23171,1.78996,0.379149,-0.191575,-2.48334,0.561923,0.721193,5.07339,1.11411,-1.06793,0.726078,0.63711,-0.765923,0.502202,0.344737,-0.759105,0.0249033,0.978041,0.791401,-0.469626,2.05566,0.935165,0.166715,-0.405503,-0.70441,2.13715,-0.654315,0.528058,0.247695,0.494697,1.78254,-1.59081,-0.0591546,-1.19492,0.192129,-0.180629,0.450634,-0.95748,0.362705,0.479824,-1.04758,0.0919978,1.41305,0.761763,-0.848762,0.235641,0.214461,-0.181692,0.949474,-0.60864,-1.72446,-1.25203,-1.6902,0.230619,1.23716,0.147728,-0.305273,-0.402541,-0.283568,-0.567841,0.586806,-1.54614,-0.975176,2.06707,-1.20513,-0.431593,2.86963,0.643846,-1.24726,-0.34543,-0.561971,0.0527584,-0.954769,-0.268272,-0.790771,-2.31377,-0.812198,-1.55272,1.50135,0.695911,0.290369,-0.591542,-2.06513,-1.07626,0.467564,0.471248,0.462049,-0.205487,1.86416,0.912019,1.76419,0.0184014,0.383681,2.10058,2.32105,-3.87724,1.02606,0.119078,-1.1643,-2.49107,11.3224,9.08118,1.92357,-0.971938,-12.5989,2.85086,3.65889,0.027745,-0.0265949,0.0180817,0.0158661,-0.019074,0.0125065,0.0085851,-0.0189042,0.891992,0.721773,-0.428308,1.8748,0.852888,0.152048,-0.369827,-0.642435,1.94912,-0.596747,0.481599,0.225903,0.451173,1.62571,-1.45085,-0.0539501,-1.08979,0.175225,-0.164737,0.410987,-0.87324,0.330794,0.437608,-0.955411,0.0839037,1.28873,0.694742,-0.774087,0.214909,0.195592,-0.165706,0.865938,-0.555091,-1.57274,-1.14187,-1.5415,0.210329,1.12832,0.13473,-0.278415,-0.367125,-0.258619,-0.517882,0.535178,-1.41011,-0.889379,1.88521,-1.0991,-0.393621,2.61715,0.5872,-1.13752,-0.315038,-0.512528,0.0481166,-0.870767,-0.244669,-0.721198,-2.1102,-0.74074,-1.41611,1.36926,0.634684,0.264822,-1.04359,-3.64328,-1.89873,0.824872,0.831372,0.815142,-0.362519,3.28873,-17.684,4.01515
-558.398,0.956773,0.0167833,8,255,0,600.551,4.10386,-8.23088,0.339396,-0.860936,-0.0680859,-0.0834132,-0.498882,-0.941197,1.52196,0.829423,-1.08214,0.0111329,-3.88629,0.167362,-0.837922,5.74029,1.52081,-0.7868,1.69791,0.887529,-1.18273,0.221195,-1.18502,-0.319788,0.0391881,0.754987,-0.144151,0.407575,0.763256,0.00111752,-0.922641,-0.479486,-0.352721,0.736964,0.659394,-0.471157,0.658094,0.445912,1.96423,-1.27224,0.280425,-1.80308,1.47671,0.986057,-0.229608,0.142008,1.20489,0.759859,-0.833452,0.405076,1.22695,0.529794,-0.32268,0.312498,-0.704063,-1.58159,0.471026,0.150946,-0.600883,1.20811,-1.25427,0.654308,-0.115362,-0.478981,-1.02634,-1.11238,-0.300208,-0.954247,0.580738,-1.42724,-0.279336,1.18587,-1.14065,-1.24778,1.71308,0.581507,-0.649374,0.0284379,0.452493,0.0406273,-2.03561,-0.313358,-0.49697,-1.46217,-0.349015,-1.74655,2.83087,0.691401,-0.31747,-0.560573,-1.57764,-0.860809,0.322876,-0.1263,0.529688,-0.890927,1.10134,1.0369,2.98145,0.025009,0.416737,2.22458,1.94823,-4.94202,-0.390833,-0.478816,-2.86373,-5.40274,8.73647,4.76113,-6.21181,0.0639062,-22.3084,0.960704,-4.80991,0.0595975,-0.0308332,0.0665379,0.0347806,-0.0463491,0.00866824,-0.0464388,-0.0125319,0.782844,-0.14947,0.422614,0.791419,0.00115875,-0.956685,-0.497178,-0.365735,0.764157,0.683724,-0.488542,0.682376,0.462365,2.03671,-1.31919,0.290773,-1.86961,1.5312,1.02244,-0.23808,0.147248,1.24935,0.787896,-0.864205,0.420022,1.27223,0.549343,-0.334586,0.324029,-0.730041,-1.63995,0.488405,0.156515,-0.623055,1.25268,-1.30055,0.67845,-0.119619,-0.496655,-1.06421,-1.15342,-0.311286,-0.989457,0.602166,-1.4799,-0.289643,1.22962,-1.18274,-1.29382,1.77629,0.602964,-0.673334,0.0294872,0.469189,0.0421264,-2.11072,-0.32492,-0.515307,-1.51612,-0.361893,-1.81099,2.93532,0.716912,-0.329184,-1.67132,-4.70366,-2.56645,0.962638,-0.376557,1.57924,-2.65625,3.28359,-21.2615,4.10386
-561.586,0.998542,0.0167833,8,255,0,605.585,3.9269,1.90134,1.14824,0.678611,1.09433,1.3803,-0.474454,-1.14836,2.09726,-0.334908,1.9052,-1.46186,0.957069,0.341904,-0.711416,1.23245,0.79762,-1.10146,-1.07723,0.757935,1.12556,-0.955231,1.10359,1.04048,0.0337774,-0.214046,-1.74448,-1.58956,1.35335,0.95094,-1.53115,0.317916,-0.00785368,1.03321,-0.493661,-1.06285,-0.832905,-0.885797,0.322682,-0.402205,1.09944,-0.404526,-0.716518,-0.137702,0.206114,-2.07145,0.573498,0.0833225,-1.32782,1.30697,0.207888,-0.370722,-1.60748,1.33759,-0.534317,-0.388058,1.32143,0.388465,0.222485,-1.49368,1.18191,-1.76431,2.18258,0.918528,0.141054,-0.0252253,0.806242,0.832053,0.620177,1.01008,-1.9455,1.26108,-0.545456,0.0354011,-1.11886,-1.60862,-1.00737,0.593068,-1.46631,-0.315865,-1.68008,0.198834,-1.04911,0.892727,-0.112088,1.96025,-1.32573,-0.0726691,-0.721138,0.0146261,-0.992466,-0.437007,0.574859,0.625996,0.573136,-0.0965718,1.16119,0.772816,3.4945,0.00306553,0.352944,1.71166,1.41514,0.836353,1.34871,1.70115,-0.58474,-1.41529,2.58476,-0.412757,2.34806,-1.80166,1.17954,0.42138,-0.876783,0.0269415,-0.0372046,-0.0363859,0.025601,0.0380184,-0.0322652,0.0372764,0.0351446,-0.165418,-1.34816,-1.22844,1.04589,0.734901,-1.1833,0.245691,-0.00606945,0.798478,-0.381509,-0.82139,-0.643682,-0.684558,0.249374,-0.31083,0.849665,-0.312624,-0.553736,-0.106418,0.159288,-1.60085,0.443209,0.0643929,-1.02616,1.01005,0.160659,-0.2865,-1.24229,1.03371,-0.412929,-0.299897,1.02122,0.300212,0.17194,-1.15434,0.9134,-1.36349,1.68673,0.709853,0.109009,-0.0194945,0.623076,0.643024,0.479283,0.780608,-1.50351,0.974585,-0.421537,0.0273586,-0.864675,-1.24316,-0.778513,0.458333,-1.13319,-0.244105,-1.29839,0.153662,-0.81077,0.689914,-0.0866232,1.51491,-1.02454,-0.0561599,-0.557307,0.051111,-3.46817,-1.52712,2.00884,2.18754,2.00282,-0.33747,4.05777,-17.2411,3.9269
-548.477,0.998753,0.0167833,8,255,0,601.512,3.96565,2.25071,-0.131649,-0.560257,0.865839,0.574255,-1.18598,-1.061,1.93114,0.029294,1.07303,-1.34511,-0.659888,-0.0961383,-0.45366,2.17258,0.0947342,-0.994267,0.24912,1.24689,0.750689,-0.17458,0.144839,-1.37545,0.0485909,-0.00151468,-1.97681,0.0238226,0.127991,-0.197311,-0.926925,-0.00160358,-0.589311,0.0212207,-0.668785,-2.53326,-0.922532,-0.516867,1.36816,-0.904617,0.0842559,1.83121,-0.616714,0.225819,0.0107948,-2.03781,0.76705,0.299365,-1.23023,0.892701,-0.56831,-0.262477,-0.12908,0.495241,-1.35401,-0.129189,0.947028,0.509291,0.404455,0.326197,-0.421718,-0.411861,0.332058,1.58393,0.242308,0.309009,1.12955,0.0511762,0.545533,0.815263,-1.78727,1.15016,-1.33997,-0.517653,0.014924,-2.53944,-0.111305,0.43411,-1.24473,-0.0621647,-0.760264,1.48534,-1.02633,-0.0949046,-0.82669,1.65193,0.0250964,-0.595239,-0.53747,-0.365192,-0.881868,-0.802696,0.878365,0.680854,0.967712,-0.164767,1.10135,0.971757,2.35342,0.0139338,0.35035,1.75426,-0.286019,-1.2172,1.8811,1.24762,-2.57664,-2.30511,4.19555,0.0636435,2.33124,-2.92235,-1.43366,-0.208868,-0.985613,0.00460322,-0.0483123,0.012105,0.0605876,0.0364766,-0.00848299,0.00703786,-0.0668342,-0.0014719,-1.92098,0.0231498,0.124376,-0.191738,-0.900746,-0.00155829,-0.572667,0.0206214,-0.649897,-2.46171,-0.896477,-0.50227,1.32952,-0.879069,0.0818763,1.77949,-0.599297,0.219442,0.01049,-1.98026,0.745387,0.29091,-1.19548,0.867489,-0.552259,-0.255064,-0.125434,0.481254,-1.31577,-0.125541,0.920282,0.494907,0.393032,0.316985,-0.409807,-0.400229,0.32268,1.53919,0.235465,0.300282,1.09765,0.0497309,0.530126,0.792238,-1.73679,1.11768,-1.30212,-0.503033,0.0145025,-2.46772,-0.108162,0.42185,-1.20958,-0.060409,-0.738792,1.44339,-0.997345,-0.0922243,-0.803342,1.60527,0.0243876,-0.578428,-0.52229,-0.859449,-2.0754,-1.88908,2.06716,1.60233,2.27743,-0.387765,2.59194,-17.103,3.96565
-562.197,0.960529,0.0167833,8,255,0,613.981,4.0352,-2.25008,0.652434,-1.07496,0.315481,0.124353,-1.41609,-1.23615,2.2041,1.00512,1.34887,0.52587,0.630499,0.360912,0.152925,3.3839,1.33702,-1.46379,0.765063,2.04865,-1.60535,0.29476,-0.290583,1.8706,0.0215799,1.73637,-0.701207,-1.70222,1.25916,1.70983,-0.780698,-0.173447,-0.381042,1.16697,-0.317811,-1.30354,0.594973,-0.335725,0.720346,-1.01156,-0.0473295,-0.935223,0.728636,-0.571393,-1.1,-0.638202,0.500216,1.57767,0.259735,0.177741,1.23246,1.0009,-0.432481,1.4764,0.575534,-0.547808,0.798616,-0.162539,-0.780433,-2.20504,0.386011,-0.106951,1.57784,-1.0567,-0.0498945,0.471682,-1.9869,-0.546524,-0.990353,-0.665708,0.332745,1.08731,-0.614554,0.205362,0.931899,-0.113815,-2.47051,-0.0650936,0.663014,0.272209,-0.541502,-0.822553,-0.280708,-1.23438,1.25283,-0.484384,-0.494322,0.0505231,-0.0178614,-0.459958,-1.90735,-0.656173,0.965479,0.0938226,0.515019,-0.632774,1.31197,1.11093,1.86933,0.00580574,0.397938,2.56773,2.20777,-3.63755,1.06756,0.420799,-4.79189,-4.183,7.45845,3.40121,4.56445,1.77949,2.13354,1.22129,0.517484,0.0288528,-0.0315884,0.01651,0.0442098,-0.0346433,0.0063609,-0.00627076,0.0403673,1.92899,-0.778995,-1.89105,1.39884,1.89951,-0.867305,-0.192688,-0.423313,1.29643,-0.353067,-1.44814,0.660977,-0.372968,0.800258,-1.12377,-0.05258,-1.03897,0.809467,-0.63478,-1.22203,-0.709001,0.555707,1.75269,0.288549,0.197459,1.36918,1.11193,-0.480458,1.64019,0.639381,-0.608579,0.887211,-0.180571,-0.86701,-2.44966,0.428833,-0.118816,1.75288,-1.17392,-0.0554295,0.524008,-2.20732,-0.607153,-1.10022,-0.739559,0.369658,1.20793,-0.68273,0.228143,1.03528,-0.126442,-2.74458,-0.0723147,0.736565,0.302406,-0.601573,-0.913802,-0.311849,-1.37132,1.39182,-0.538119,-0.549159,0.0561279,-0.0198428,-0.859812,-3.56546,-1.2266,1.8048,0.175385,0.962739,-1.18286,2.45251,-17.2267,4.0352
