# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=2124536
# chain_id=4
# iter=2000
# warmup=1000
# save_warmup=0
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.9
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=/Users/cwrs/Documents/GitHub/cct-monitoring-private/models/gam-brms-z1_4.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Intercept,bs.1,zs_1_1.1,zs_1_1.2,zs_1_1.3,zs_1_1.4,zs_1_1.5,zs_1_1.6,zs_1_1.7,zs_1_1.8,zs_1_1.9,zs_1_1.10,zs_1_1.11,zs_1_1.12,zs_1_1.13,sds_1_1,zs_2_1.1,zs_2_1.2,zs_2_1.3,zs_2_1.4,zs_2_1.5,zs_2_1.6,zs_2_1.7,zs_2_1.8,sds_2_1,zs_3_1.1,zs_3_1.2,zs_3_1.3,zs_3_1.4,zs_3_1.5,zs_3_1.6,zs_3_1.7,zs_3_1.8,zs_3_1.9,zs_3_1.10,zs_3_1.11,zs_3_1.12,zs_3_1.13,zs_3_1.14,zs_3_1.15,zs_3_1.16,zs_3_1.17,zs_3_1.18,zs_3_1.19,zs_3_1.20,zs_3_1.21,zs_3_1.22,zs_3_1.23,zs_3_1.24,zs_3_1.25,zs_3_1.26,zs_3_1.27,zs_3_1.28,zs_3_1.29,zs_3_1.30,zs_3_1.31,zs_3_1.32,zs_3_1.33,zs_3_1.34,zs_3_1.35,zs_3_1.36,zs_3_1.37,zs_3_1.38,zs_3_1.39,zs_3_1.40,zs_3_1.41,zs_3_1.42,zs_3_1.43,zs_3_1.44,zs_3_1.45,zs_3_1.46,zs_3_1.47,zs_3_1.48,zs_3_1.49,zs_3_1.50,zs_3_1.51,zs_3_1.52,zs_3_1.53,zs_3_1.54,zs_3_1.55,zs_3_1.56,zs_3_1.57,zs_3_1.58,zs_3_1.59,zs_3_1.60,zs_3_1.61,zs_3_1.62,zs_3_1.63,zs_3_1.64,zs_3_2.1,zs_3_2.2,zs_3_2.3,zs_3_2.4,zs_3_2.5,zs_3_2.6,zs_3_2.7,zs_3_2.8,sds_3_1,sds_3_2,ar.1,sigma,nu,s_1_1.1,s_1_1.2,s_1_1.3,s_1_1.4,s_1_1.5,s_1_1.6,s_1_1.7,s_1_1.8,s_1_1.9,s_1_1.10,s_1_1.11,s_1_1.12,s_1_1.13,s_2_1.1,s_2_1.2,s_2_1.3,s_2_1.4,s_2_1.5,s_2_1.6,s_2_1.7,s_2_1.8,s_3_1.1,s_3_1.2,s_3_1.3,s_3_1.4,s_3_1.5,s_3_1.6,s_3_1.7,s_3_1.8,s_3_1.9,s_3_1.10,s_3_1.11,s_3_1.12,s_3_1.13,s_3_1.14,s_3_1.15,s_3_1.16,s_3_1.17,s_3_1.18,s_3_1.19,s_3_1.20,s_3_1.21,s_3_1.22,s_3_1.23,s_3_1.24,s_3_1.25,s_3_1.26,s_3_1.27,s_3_1.28,s_3_1.29,s_3_1.30,s_3_1.31,s_3_1.32,s_3_1.33,s_3_1.34,s_3_1.35,s_3_1.36,s_3_1.37,s_3_1.38,s_3_1.39,s_3_1.40,s_3_1.41,s_3_1.42,s_3_1.43,s_3_1.44,s_3_1.45,s_3_1.46,s_3_1.47,s_3_1.48,s_3_1.49,s_3_1.50,s_3_1.51,s_3_1.52,s_3_1.53,s_3_1.54,s_3_1.55,s_3_1.56,s_3_1.57,s_3_1.58,s_3_1.59,s_3_1.60,s_3_1.61,s_3_1.62,s_3_1.63,s_3_1.64,s_3_2.1,s_3_2.2,s_3_2.3,s_3_2.4,s_3_2.5,s_3_2.6,s_3_2.7,s_3_2.8,lprior,b_Intercept
-558.145,0.940609,0.0228087,8,255,0,609.366,3.83684,-2.26076,-0.572321,-0.617377,0.186192,0.331062,-0.596257,-0.772322,2.75843,0.671506,0.716963,-1.35238,-1.17223,2.34548,0.503058,5.10638,1.92216,-2.01277,0.690313,1.41928,1.36454,-0.216929,-1.13458,0.128496,0.0262036,-0.3105,-0.628303,0.156095,0.521712,1.30112,-1.05363,-0.444146,0.21619,-1.28389,-0.392611,-1.80867,2.68637,-0.431322,1.49348,-1.80869,0.254258,-1.36085,1.20314,-0.784589,-0.543481,-1.05084,-0.862167,0.457044,-0.218453,-1.23788,1.53581,-0.178604,-0.288397,1.60452,0.39729,-0.0154039,1.87653,0.043872,1.32966,-1.27572,-0.0842683,-0.641019,1.67126,-0.0575609,0.468516,0.529839,0.618578,0.430903,0.420798,0.170606,-1.27818,1.5508,-1.11625,0.548702,0.954128,0.707105,0.103263,1.78463,-1.02552,0.450954,-0.080478,0.5961,0.311387,-0.227103,2.06751,0.725852,0.708412,-0.49352,-0.192433,0.378648,-0.761117,0.181399,1.1065,0.630013,0.633849,0.935582,1.86569,0.897956,2.40496,0.00470591,0.339185,1.69904,-2.92249,-3.15256,0.950767,1.69053,-3.04472,-3.94377,14.0856,3.42896,3.66108,-6.90576,-5.98585,11.9769,2.5688,0.0503676,-0.0527418,0.0180887,0.0371902,0.0357559,-0.00568432,-0.02973,0.00336706,-0.278815,-0.564188,0.140166,0.468474,1.16835,-0.946116,-0.398823,0.194129,-1.15288,-0.352547,-1.6241,2.41224,-0.387308,1.34107,-1.62412,0.228313,-1.22198,1.08036,-0.704526,-0.488022,-0.943612,-0.774188,0.410406,-0.196161,-1.11156,1.37909,-0.160378,-0.258968,1.44078,0.356749,-0.013832,1.68504,0.0393951,1.19398,-1.14554,-0.0756692,-0.575607,1.50071,-0.0516871,0.420707,0.475772,0.555456,0.386932,0.377858,0.153196,-1.14775,1.39255,-1.00234,0.49271,0.856764,0.634949,0.0927257,1.60252,-0.920872,0.404936,-0.0722657,0.535272,0.279612,-0.203928,1.85653,0.651783,0.636123,-0.443159,-0.172797,0.910633,-1.83045,0.436256,2.66109,1.51516,1.52438,2.25004,4.48692,-18.5103,3.83684
-551.28,0.981864,0.0228087,8,255,0,606.869,3.74424,0.292362,-0.946243,0.284976,0.452083,0.574514,-0.3119,-0.121396,1.15157,1.14616,0.406046,0.162478,-1.96837,-0.0240019,0.88809,3.64324,0.35536,-0.470491,-0.457398,0.355542,-1.37978,-0.495918,0.76643,-0.204764,0.0734899,0.77196,-0.113796,0.129955,1.2141,0.158207,-0.355681,-0.77164,0.00143703,1.74655,0.73503,-0.444967,-2.04187,0.0722408,0.170329,-0.997167,0.260062,0.0342391,-0.991041,1.94881,1.21097,-1.4089,0.791579,1.6174,-0.0952755,1.55381,0.243676,2.14643,-0.0978322,-0.550559,-1.64709,-1.16589,0.976641,0.423973,-1.50571,0.72963,-1.16822,-0.661657,0.438846,0.948246,0.618446,-1.16025,0.178006,0.00399881,-0.461442,-0.243652,-0.918372,1.72548,-0.644364,-0.992034,-0.513679,-1.83602,-1.90321,-1.02688,0.627846,0.425624,-0.377494,-0.89409,-0.69567,-0.939376,-2.16112,-1.04193,1.42725,0.79503,0.00637707,0.764731,-0.383788,0.0849224,1.41996,1.33785,1.76737,0.279984,1.77317,1.06492,2.91653,0.00264404,0.4018,2.14318,-3.44739,1.03824,1.64705,2.09309,-1.13633,-0.442277,4.19543,4.17573,1.47932,0.591947,-7.17124,-0.0874449,3.23553,0.0261154,-0.0345764,-0.0336142,0.0261288,-0.1014,-0.036445,0.0563249,-0.0150481,0.822072,-0.121183,0.138391,1.29291,0.168477,-0.37877,-0.821732,0.00153032,1.85993,0.782745,-0.473852,-2.17442,0.0769303,0.181385,-1.0619,0.276944,0.0364617,-1.05537,2.07532,1.28958,-1.50036,0.842965,1.7224,-0.10146,1.65468,0.259494,2.28577,-0.104183,-0.586299,-1.75402,-1.24157,1.04004,0.451495,-1.60346,0.776994,-1.24405,-0.704609,0.467334,1.0098,0.658592,-1.23557,0.189561,0.00425839,-0.491396,-0.259469,-0.977989,1.83749,-0.686193,-1.05643,-0.547025,-1.9552,-2.02676,-1.09354,0.668603,0.453254,-0.401999,-0.95213,-0.74083,-1.00036,-2.30141,-1.10957,1.5199,0.846639,0.00679104,2.23036,-1.11933,0.247679,4.14136,3.90189,5.15459,0.816584,5.17151,-17.4484,3.74424
-543.373,0.937264,0.0228087,8,255,0,600.774,3.76599,-4.1181,0.380754,-0.869602,0.127007,-0.0186304,-0.514086,-0.788477,1.98882,0.236892,0.313433,-0.683708,-1.49968,0.862222,-1.05339,8.02914,1.0972,-1.18651,0.797859,1.55022,1.57499,-0.636594,-0.146423,0.230173,0.0381274,-0.0282948,-1.43174,0.155123,1.27707,0.869507,-2.03821,0.0431892,-0.017128,-0.561243,-0.565515,-1.15095,0.703393,-0.530242,1.98624,-1.64576,1.18471,-1.85974,0.243633,-1.07214,-0.790023,-0.930083,-0.253788,0.619639,0.0123678,-0.713447,-0.420756,-0.392917,-0.0113835,2.39691,-0.156587,0.400769,1.3096,-0.708514,0.509874,-0.445549,0.384596,-1.24657,1.29458,-0.526827,0.0170892,-2.33233,-0.0489662,0.30509,0.668568,0.684995,-1.71395,1.31488,-0.891072,-0.627232,1.03296,1.28779,1.29229,0.170286,-1.64024,-0.341749,-0.65217,0.337001,-0.649433,-0.23526,0.76227,-0.674389,-0.0447815,0.0251119,0.0798686,0.136146,-0.652219,0.138529,1.53818,0.963588,1.57736,0.648577,2.30629,0.753042,2.76274,0.00443393,0.31321,1.67464,3.05713,-6.98216,1.01975,-0.149586,-4.12767,-6.3308,15.9685,1.90204,2.5166,-5.48959,-12.0411,6.9229,-8.45782,0.0418335,-0.0452384,0.0304202,0.0591058,0.0600501,-0.0242717,-0.00558274,0.00877589,-0.0213072,-1.07816,0.116814,0.961685,0.654775,-1.53486,0.0325232,-0.0128981,-0.422639,-0.425856,-0.866711,0.529684,-0.399294,1.49572,-1.23933,0.892134,-1.40046,0.183466,-0.807366,-0.59492,-0.700391,-0.191113,0.466614,0.00931344,-0.537255,-0.316847,-0.295883,-0.00857229,1.80498,-0.117916,0.301795,0.986183,-0.53354,0.383956,-0.335517,0.289617,-0.938722,0.974876,-0.396723,0.0128689,-1.75634,-0.0368736,0.229745,0.50346,0.51583,-1.29067,0.99016,-0.671014,-0.472332,0.777864,0.969763,0.973147,0.128233,-1.23517,-0.257351,-0.491111,0.253776,-0.48905,-0.17716,0.574021,-0.507843,-0.0337224,0.0189103,0.0601444,0.376135,-1.80191,0.382719,4.24958,2.66214,4.35784,1.79185,6.37169,-20.6916,3.76599
-553.678,0.415111,0.0228087,8,255,0,593.939,3.93285,0.799404,-1.01837,-0.0848236,0.672376,0.345313,-0.987133,-0.985932,0.923332,0.922462,0.881185,0.148387,-2.05304,0.123258,1.05085,2.82495,0.458615,-1.15037,0.0042005,1.11812,-1.12431,-0.607283,0.34462,1.94631,0.0319307,-0.273671,-0.0207638,-0.848396,0.172251,0.224079,-1.23627,-1.35329,0.40409,0.906835,0.0760497,-0.865284,-0.423361,0.612834,-1.25913,-1.33187,0.315367,1.49205,-0.332897,1.54158,1.30532,-0.732658,0.0930195,1.22556,-0.156343,1.49794,1.75663,1.47888,0.136842,0.194117,-1.78081,-2.09544,0.898446,0.693608,-1.84569,-0.875948,-1.00015,-0.0486103,-0.178972,0.257274,0.535971,1.07434,0.35622,-0.640919,-0.951997,0.014229,-1.32565,0.954201,-0.833309,0.398426,-0.446557,-2.06651,-2.05759,-0.254194,0.596258,-0.353906,-0.591827,-0.444471,-0.394535,-0.833567,-1.10659,0.549857,-0.606857,-0.77075,0.144695,-0.115938,-0.793831,-0.149398,0.747222,0.611663,1.0732,-0.199515,1.33621,0.896515,3.09628,0.0205196,0.423281,2.54765,-2.87685,-0.239623,1.89943,0.975492,-2.78861,-2.78521,2.60837,2.60591,2.48931,0.419187,-5.79975,0.348199,2.96859,0.0146439,-0.0367323,0.000134125,0.0357025,-0.0358999,-0.019391,0.011004,0.062147,-0.24535,-0.0186151,-0.7606,0.154425,0.20089,-1.10833,-1.21324,0.362273,0.812992,0.0681797,-0.77574,-0.37955,0.549415,-1.12883,-1.19404,0.282732,1.33764,-0.298447,1.38205,1.17024,-0.656839,0.0833934,1.09873,-0.140164,1.34293,1.57485,1.32584,0.122681,0.174029,-1.59653,-1.87859,0.80547,0.62183,-1.65469,-0.785301,-0.896652,-0.0435798,-0.160451,0.23065,0.480506,0.963164,0.319357,-0.574593,-0.853479,0.0127565,-1.18847,0.855456,-0.747074,0.357195,-0.400345,-1.85266,-1.84466,-0.227889,0.534554,-0.317282,-0.530582,-0.398475,-0.353707,-0.747305,-0.992078,0.492955,-0.544056,-0.690989,0.129722,-0.358975,-2.45792,-0.462578,2.31361,1.89388,3.32292,-0.617752,4.13728,-16.9081,3.93285
-555.305,0.998018,0.0228087,8,255,0,611.015,3.90865,-2.36433,-0.33423,-0.498231,0.275703,0.414115,-0.352341,-0.444765,2.66829,0.622044,2.23655,1.18442,-0.897715,0.369729,-2.49397,4.18099,0.12553,-0.255993,-0.0573154,0.404408,0.800131,-0.641096,-0.422362,0.253408,0.136092,0.364823,-1.69164,0.680637,1.50989,1.02883,-2.12151,-0.00782674,-1.06732,0.196821,0.801701,-0.880112,-0.532896,-0.489581,1.77687,-1.4481,0.855761,-1.18259,1.57654,0.0738473,1.11459,-0.256117,-0.298833,0.512256,-1.16546,0.576304,-0.625145,-0.292589,-0.407059,0.43339,0.347826,0.502595,1.57246,-0.853461,0.0315069,-0.34199,0.610987,-1.32987,1.23519,-0.771923,-0.402951,-0.717727,-1.0828,0.854515,-0.209361,-0.813517,-0.171877,0.675863,-1.39587,1.3184,0.71911,1.50587,-0.135974,-1.70545,-0.854907,-0.200402,-1.46682,0.43476,-1.52011,-0.846374,-1.06272,-1.25226,1.21819,1.51494,-0.511511,-0.263062,-1.02712,-0.156295,0.964805,0.491446,0.721966,-0.0413885,2.07545,0.691043,2.45012,0.00546993,0.358729,1.70085,-1.39741,-2.0831,1.15271,1.73141,-1.47313,-1.85956,11.1561,2.60076,9.35097,4.95206,-3.75333,1.54583,-10.4273,0.0170836,-0.0348386,-0.00780016,0.0550367,0.108891,-0.087248,-0.0574802,0.0344868,0.252109,-1.16899,0.470349,1.0434,0.710964,-1.46605,-0.00540861,-0.737562,0.136012,0.55401,-0.608196,-0.368254,-0.338322,1.2279,-1.0007,0.591368,-0.81722,1.08946,0.0510317,0.770232,-0.176988,-0.206507,0.353991,-0.805386,0.398251,-0.432003,-0.202192,-0.281296,0.299492,0.240363,0.347315,1.08664,-0.589778,0.0217726,-0.23633,0.422218,-0.918999,0.853571,-0.533432,-0.278457,-0.49598,-0.748264,0.590507,-0.144677,-0.562175,-0.118774,0.467051,-0.964609,0.911073,0.496936,1.04062,-0.0939641,-1.17854,-0.590778,-0.138487,-1.01364,0.300438,-1.05046,-0.584881,-0.734384,-0.865368,0.841824,1.04689,-0.353476,-0.644533,-2.51657,-0.382942,2.36389,1.2041,1.76891,-0.101407,5.0851,-18.1012,3.90865
-545.731,0.926356,0.0228087,8,255,0,599.53,3.97267,-1.27639,0.5428,-0.195038,0.252806,0.237497,0.199772,-0.184562,1.85402,0.568785,2.55955,-0.403023,-1.64096,-0.348904,0.651501,4.72274,0.219336,-0.602072,0.340874,0.48494,0.359195,-0.972276,0.736751,1.02174,0.0907188,-0.363733,-1.55322,-0.680343,1.29683,1.59437,-2.66275,-1.04423,-0.552961,0.107379,1.18908,0.138259,-0.584201,-0.18539,1.08944,-1.09023,-0.323812,-0.45767,1.5808,1.85584,0.255857,0.303816,-0.307923,0.369347,-0.970625,0.28724,0.495112,-0.955517,0.371202,0.960064,-0.392146,0.276443,1.19325,-0.412486,-0.368923,-0.647455,-0.318693,-0.777006,0.752674,-0.780242,-0.873479,0.490933,-1.02875,0.860582,0.538741,-0.282598,-0.546823,1.01644,-1.44907,-0.452665,0.899544,1.23422,-0.851282,-2.02314,-0.731618,-0.797183,-1.17507,0.312566,-1.13178,-0.898367,-1.0239,0.156053,1.03983,0.534081,-0.784237,0.0129643,-1.25943,-0.368355,1.23983,0.243867,0.81993,-0.285928,1.85643,0.95383,1.98972,0.0198383,0.39103,2.03692,2.5635,-0.921116,1.19394,1.12163,0.943472,-0.87164,8.75607,2.68622,12.0881,-1.90337,-7.74985,-1.64778,3.07687,0.0198979,-0.0546193,0.0309237,0.0439932,0.0325858,-0.0882038,0.0668372,0.0926908,-0.34694,-1.48151,-0.648932,1.23696,1.52076,-2.53981,-0.996019,-0.527431,0.102421,1.13418,0.131875,-0.557228,-0.17683,1.03914,-1.0399,-0.308862,-0.436539,1.50782,1.77016,0.244044,0.289789,-0.293706,0.352294,-0.925811,0.273978,0.472252,-0.911401,0.354064,0.915737,-0.374041,0.26368,1.13816,-0.393442,-0.35189,-0.617562,-0.303979,-0.741132,0.717923,-0.744218,-0.833151,0.468267,-0.98125,0.820849,0.513867,-0.26955,-0.521576,0.969515,-1.38217,-0.431766,0.858012,1.17723,-0.811978,-1.92973,-0.697839,-0.760377,-1.12082,0.298135,-1.07953,-0.85689,-0.976626,0.148848,0.991821,0.509423,-0.748029,0.0257953,-2.50591,-0.732921,2.46691,0.485225,1.63143,-0.568915,3.69378,-17.6086,3.97267
-551.528,0.990698,0.0228087,8,255,0,606.305,4.08889,-0.639378,0.153028,0.784116,0.681239,0.7966,-0.551906,-0.641563,-0.106933,-0.450395,0.668371,0.246984,-0.339991,0.765819,1.01014,1.61491,0.98181,-1.30955,0.687007,0.0764834,-1.2325,0.448744,-0.544497,-0.43771,0.0241303,0.411016,-1.85798,-1.34795,0.113422,0.658269,-1.74157,-0.473066,0.0511066,-0.274052,1.25748,-1.6776,-1.15909,-1.85702,1.60876,-0.808152,1.27941,-0.0270587,0.991222,-0.0236059,-1.43317,-0.602012,1.64167,0.484506,-0.412918,-0.219316,-0.479553,0.450474,0.277195,1.13209,-0.392939,0.0158157,1.20248,-1.25896,0.252255,-0.312067,0.234802,-0.747514,1.84094,-0.466536,0.547518,1.9516,0.45129,0.177706,-0.314146,-0.859843,-0.107791,1.1335,-0.963807,-0.535596,0.769578,-0.489694,-0.292605,0.282519,-1.11551,-0.00458534,-1.02748,0.745537,0.779048,0.785909,0.747708,0.631301,1.89182,0.763392,0.217264,-0.775963,-1.77478,-1.1784,0.594544,0.228247,0.0102022,-0.731734,1.05283,0.914137,2.10511,0.0053843,0.340184,1.68381,0.247127,1.26628,1.10014,1.28644,-0.891279,-1.03607,-0.172687,-0.727349,1.07936,0.398858,-0.549055,1.23673,1.63129,0.0236914,-0.0315999,0.0165777,0.00184557,-0.0297406,0.0108283,-0.0131389,-0.0105621,0.375725,-1.69845,-1.23221,0.103683,0.601748,-1.59203,-0.432447,0.0467184,-0.250521,1.14951,-1.53356,-1.05956,-1.69757,1.47063,-0.738761,1.16955,-0.0247353,0.906113,-0.021579,-1.31012,-0.550321,1.50071,0.442905,-0.377463,-0.200485,-0.438377,0.411795,0.253394,1.03488,-0.3592,0.0144577,1.09923,-1.15086,0.230595,-0.285272,0.214641,-0.68333,1.68287,-0.426478,0.500506,1.78403,0.412541,0.162447,-0.287173,-0.786014,-0.0985358,1.03617,-0.881051,-0.489608,0.7035,-0.447647,-0.267481,0.258261,-1.01973,-0.00419162,-0.93926,0.681523,0.712157,0.718428,0.683507,0.577096,1.72938,0.697844,0.198609,-1.63348,-3.73611,-2.48066,1.25158,0.480484,0.0214767,-1.54038,2.21632,-16.4731,4.08889
-546.118,0.993746,0.0228087,7,255,0,599.867,4.00805,0.245449,1.46584,-0.118134,0.505342,0.156038,0.0521946,-0.354662,2.54308,0.489019,-0.55739,-0.645227,-1.22465,-0.337606,0.350286,3.19476,1.10208,-1.53157,-0.707835,1.16353,-1.12321,-0.147996,-0.871064,0.793792,0.0268576,0.715437,-0.823477,0.698109,-0.332744,1.07325,-0.476466,-1.11639,0.766991,0.58855,0.845205,0.650267,-0.196843,-0.372745,1.16239,-2.04269,0.852686,0.895677,1.52521,-0.267605,-0.708477,-2.80754,1.38851,0.266766,0.0690463,0.188998,0.936999,0.768316,0.185355,-0.864759,-0.531551,-0.762311,1.97162,0.444673,-0.63855,-0.554357,0.998628,0.510994,1.23154,-0.5927,0.88868,0.107338,0.364942,0.525554,0.782825,-0.0199514,-0.789889,0.129861,-0.21754,-1.74242,1.72382,-0.168593,-1.10739,-0.154455,-0.0220608,-1.47877,0.00792877,1.14087,-1.5054,0.259014,-0.528416,-0.576757,0.68093,-0.686634,0.664673,-0.664367,-1.25691,-0.76005,0.347183,0.0794379,0.485576,-0.340911,1.17437,1.05824,2.21628,0.00450036,0.335847,1.56734,4.68299,-0.377411,1.61444,0.498505,0.166749,-1.13306,8.12453,1.56229,-1.78072,-2.06134,-3.91247,-1.07857,1.11908,0.0295992,-0.0411343,-0.0190108,0.0312497,-0.0301668,-0.00397481,-0.0233947,0.0213194,0.757101,-0.871433,0.738764,-0.352122,1.13575,-0.504213,-1.1814,0.811657,0.622825,0.894426,0.688135,-0.208306,-0.394452,1.23008,-2.16164,0.902342,0.947837,1.61403,-0.283189,-0.749736,-2.97103,1.46937,0.282302,0.0730673,0.200004,0.991566,0.813059,0.196149,-0.915118,-0.562506,-0.806705,2.08643,0.470569,-0.675736,-0.586641,1.05678,0.540752,1.30325,-0.627216,0.940432,0.113589,0.386195,0.55616,0.828413,-0.0211133,-0.835889,0.137423,-0.230208,-1.84389,1.82421,-0.178411,-1.17188,-0.16345,-0.0233455,-1.56489,0.0083905,1.20731,-1.59307,0.274098,-0.559189,-0.610344,0.720585,-0.726621,0.703381,-1.47243,-2.78567,-1.68449,0.769457,0.176057,1.07617,-0.755556,2.60273,-17.1825,4.00805
-548.176,0.99808,0.0228087,7,127,0,591.735,4.02624,-3.13255,0.939353,-0.284449,0.106035,0.0616318,-0.079477,-0.835337,1.30959,0.401511,0.685933,-1.11796,-1.7694,-0.479731,0.294167,2.93083,1.59574,-1.66128,-0.71319,1.56297,-0.227698,0.108561,0.626494,0.126668,0.0264511,-0.00822795,-1.28444,1.04176,-0.631824,0.0818343,-0.499808,-1.01206,0.335409,1.06896,1.56306,0.255256,-0.0718293,-1.62659,2.47951,-1.2494,1.09975,0.770527,1.93537,0.213839,-0.0411589,-1.38985,1.96895,0.0990318,0.286728,-0.320106,0.599737,0.292701,0.0189195,0.351929,-0.0731518,-1.15446,1.42086,0.151905,-0.656416,0.886802,1.3586,-0.783134,0.471702,-0.423376,0.932133,1.16592,-0.732898,0.828055,-0.701327,-0.565371,-0.25806,-0.0319772,-0.533776,-2.0929,1.1098,-0.0364034,-1.18626,-0.218774,-0.233223,-0.751157,-0.282512,0.709464,-0.198288,0.226293,0.985489,0.182844,1.28067,-1.02599,-0.0457731,-0.378024,-1.43929,-0.670635,0.495504,0.992715,0.283991,-0.511427,0.847862,1.30336,3.42865,0.00244327,0.342425,1.69327,2.75309,-0.833674,0.310769,0.180632,-0.232934,-2.44823,3.8382,1.17676,2.01035,-3.27657,-5.18582,-1.40601,0.862154,0.042209,-0.0439425,-0.0188646,0.0413421,-0.00602285,0.00287156,0.0165714,0.00335051,-0.0107239,-1.67408,1.35778,-0.823492,0.106659,-0.651427,-1.31908,0.437157,1.39323,2.03723,0.332689,-0.0936191,-2.12003,3.23168,-1.62841,1.43337,1.00427,2.52247,0.278708,-0.0536447,-1.81147,2.56624,0.129074,0.373708,-0.417213,0.781671,0.381494,0.0246589,0.458688,-0.0953428,-1.50468,1.85189,0.197986,-0.855544,1.15582,1.77074,-1.0207,0.614795,-0.551809,1.2149,1.51961,-0.955228,1.07925,-0.914079,-0.73688,-0.336344,-0.0416777,-0.695701,-2.7278,1.44647,-0.0474466,-1.54611,-0.285141,-0.303973,-0.979024,-0.368214,0.924684,-0.258439,0.294941,1.28444,0.238311,1.66916,-1.33723,-0.0596587,-1.29611,-4.93481,-2.29937,1.69891,3.40368,0.973708,-1.7535,2.90703,-18.4204,4.02624
-547.351,0.664926,0.0228087,7,127,0,597.665,4.01004,-0.495365,-0.0399948,0.748815,0.427168,0.933242,-0.0826478,-1.15662,2.70625,-0.00962673,-1.0401,0.409345,-1.85533,-0.882518,0.049558,2.53405,0.899684,-2.12707,0.00624545,0.97198,1.20823,-0.355491,0.0468241,0.914551,0.0293903,0.134191,-0.525082,0.46651,1.89626,0.976745,-1.33961,-1.19529,-0.0555161,-1.39751,0.737125,-1.84507,0.410619,0.13763,0.250258,-2.36008,0.722537,1.4987,-1.39035,0.108997,0.607509,-0.356671,0.908892,1.08793,-0.52337,0.517445,0.493264,1.73742,-0.75962,1.78944,0.216369,-1.08236,0.979255,0.102107,0.447489,-0.670359,-0.631717,-0.782844,2.0876,-0.239981,-0.109173,-0.444517,0.979499,0.268438,-0.0209721,0.523813,-0.313971,0.434226,-0.228144,-0.8855,-0.0435174,-2.22251,0.860867,-0.148805,0.602657,-0.804222,-0.717702,-0.849141,0.00370471,-0.0500677,0.0497884,0.471363,0.470273,-0.951976,0.0868611,-0.930973,-1.59453,-1.22979,0.608452,-0.431521,0.297454,-0.261534,1.24774,1.11783,2.38415,0.0377207,0.393928,2.08287,-0.101349,1.89754,1.08247,2.36489,-0.209434,-2.93093,6.85779,-0.0243946,-2.63566,1.0373,-4.70151,-2.23635,0.125583,0.026442,-0.0625151,0.000183556,0.0285668,0.0355102,-0.010448,0.00137617,0.0268789,0.150004,-0.586955,0.521481,2.1197,1.09184,-1.49746,-1.33614,-0.0620578,-1.56218,0.823983,-2.06248,0.459004,0.153848,0.279747,-2.63818,0.807677,1.67529,-1.55418,0.12184,0.679094,-0.398699,1.01599,1.21613,-0.58504,0.578417,0.551387,1.94215,-0.849129,2.0003,0.241864,-1.2099,1.09464,0.114139,0.500219,-0.74935,-0.706155,-0.875089,2.33359,-0.268258,-0.122038,-0.496896,1.09492,0.300069,-0.0234434,0.585536,-0.350968,0.485393,-0.255027,-0.989842,-0.0486453,-2.4844,0.962306,-0.16634,0.67367,-0.898987,-0.802272,-0.949198,0.00414125,-0.0559674,0.0556551,0.526905,0.525687,-1.06415,0.0970963,-2.21958,-3.8016,-2.93201,1.45064,-1.02881,0.709175,-0.623537,2.97481,-16.5163,4.01004
