# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=2124536
# chain_id=2
# iter=2000
# warmup=1000
# save_warmup=0
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.9
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=/Users/cwrs/Documents/GitHub/cct-monitoring-private/models/gam-brms-z1_2.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Intercept,bs.1,zs_1_1.1,zs_1_1.2,zs_1_1.3,zs_1_1.4,zs_1_1.5,zs_1_1.6,zs_1_1.7,zs_1_1.8,zs_1_1.9,zs_1_1.10,zs_1_1.11,zs_1_1.12,zs_1_1.13,sds_1_1,zs_2_1.1,zs_2_1.2,zs_2_1.3,zs_2_1.4,zs_2_1.5,zs_2_1.6,zs_2_1.7,zs_2_1.8,sds_2_1,zs_3_1.1,zs_3_1.2,zs_3_1.3,zs_3_1.4,zs_3_1.5,zs_3_1.6,zs_3_1.7,zs_3_1.8,zs_3_1.9,zs_3_1.10,zs_3_1.11,zs_3_1.12,zs_3_1.13,zs_3_1.14,zs_3_1.15,zs_3_1.16,zs_3_1.17,zs_3_1.18,zs_3_1.19,zs_3_1.20,zs_3_1.21,zs_3_1.22,zs_3_1.23,zs_3_1.24,zs_3_1.25,zs_3_1.26,zs_3_1.27,zs_3_1.28,zs_3_1.29,zs_3_1.30,zs_3_1.31,zs_3_1.32,zs_3_1.33,zs_3_1.34,zs_3_1.35,zs_3_1.36,zs_3_1.37,zs_3_1.38,zs_3_1.39,zs_3_1.40,zs_3_1.41,zs_3_1.42,zs_3_1.43,zs_3_1.44,zs_3_1.45,zs_3_1.46,zs_3_1.47,zs_3_1.48,zs_3_1.49,zs_3_1.50,zs_3_1.51,zs_3_1.52,zs_3_1.53,zs_3_1.54,zs_3_1.55,zs_3_1.56,zs_3_1.57,zs_3_1.58,zs_3_1.59,zs_3_1.60,zs_3_1.61,zs_3_1.62,zs_3_1.63,zs_3_1.64,zs_3_2.1,zs_3_2.2,zs_3_2.3,zs_3_2.4,zs_3_2.5,zs_3_2.6,zs_3_2.7,zs_3_2.8,sds_3_1,sds_3_2,ar.1,sigma,nu,s_1_1.1,s_1_1.2,s_1_1.3,s_1_1.4,s_1_1.5,s_1_1.6,s_1_1.7,s_1_1.8,s_1_1.9,s_1_1.10,s_1_1.11,s_1_1.12,s_1_1.13,s_2_1.1,s_2_1.2,s_2_1.3,s_2_1.4,s_2_1.5,s_2_1.6,s_2_1.7,s_2_1.8,s_3_1.1,s_3_1.2,s_3_1.3,s_3_1.4,s_3_1.5,s_3_1.6,s_3_1.7,s_3_1.8,s_3_1.9,s_3_1.10,s_3_1.11,s_3_1.12,s_3_1.13,s_3_1.14,s_3_1.15,s_3_1.16,s_3_1.17,s_3_1.18,s_3_1.19,s_3_1.20,s_3_1.21,s_3_1.22,s_3_1.23,s_3_1.24,s_3_1.25,s_3_1.26,s_3_1.27,s_3_1.28,s_3_1.29,s_3_1.30,s_3_1.31,s_3_1.32,s_3_1.33,s_3_1.34,s_3_1.35,s_3_1.36,s_3_1.37,s_3_1.38,s_3_1.39,s_3_1.40,s_3_1.41,s_3_1.42,s_3_1.43,s_3_1.44,s_3_1.45,s_3_1.46,s_3_1.47,s_3_1.48,s_3_1.49,s_3_1.50,s_3_1.51,s_3_1.52,s_3_1.53,s_3_1.54,s_3_1.55,s_3_1.56,s_3_1.57,s_3_1.58,s_3_1.59,s_3_1.60,s_3_1.61,s_3_1.62,s_3_1.63,s_3_1.64,s_3_2.1,s_3_2.2,s_3_2.3,s_3_2.4,s_3_2.5,s_3_2.6,s_3_2.7,s_3_2.8,lprior,b_Intercept
-541.18,0.65835,0.0258955,7,127,0,578.792,3.9327,-2.08808,-0.739724,-0.216925,0.158031,0.270085,-0.181732,-0.221145,1.3616,0.278884,1.60788,-0.979047,-1.07199,0.311079,0.553701,8.22192,0.13925,-0.541348,0.663373,0.328876,-0.38329,-0.508572,-0.591086,-0.146591,0.0988581,1.48005,-1.11813,0.223359,1.23739,1.20849,-1.36177,0.829827,0.275916,-0.597897,0.524513,-0.17789,-0.627687,-0.108188,1.85048,-0.443473,0.849339,1.78663,1.32299,2.26564,-0.307232,-2.36751,1.68309,1.14754,-0.365638,-1.31196,0.652026,0.995924,-0.0302426,1.64062,-1.74552,0.00718594,1.87198,-1.03917,-1.15405,0.309931,-0.149271,-0.564336,1.08498,0.780915,0.167414,-1.05346,0.508661,0.289025,-1.56922,-0.278711,-1.11721,3.01195,-0.0361649,0.764254,-0.0414836,0.154758,-1.04475,0.334314,-0.772717,0.316877,-0.639414,-0.402173,-0.710859,0.0496419,-1.05533,0.518952,0.210021,1.71789,1.22284,-0.23286,-0.942833,-0.222673,0.860328,0.512665,0.943928,0.0881522,1.82219,0.788345,2.52812,0.0128048,0.340049,2.24314,-6.08195,-1.78354,1.29931,2.22062,-1.49419,-1.81824,11.195,2.29296,13.2198,-8.04964,-8.81379,2.55766,4.55248,0.013766,-0.0535166,0.0655797,0.0325121,-0.0378913,-0.0502764,-0.0584337,-0.0144917,1.16679,-0.881474,0.176084,0.975489,0.95271,-1.07354,0.65419,0.217517,-0.471349,0.413497,-0.140239,-0.494834,-0.0852898,1.45882,-0.34961,0.669572,1.40848,1.04297,1.78611,-0.242205,-1.86641,1.32685,0.904653,-0.288249,-1.03427,0.514021,0.785132,-0.0238416,1.29337,-1.37608,0.005665,1.47577,-0.819222,-0.909786,0.244333,-0.117677,-0.444891,0.855336,0.61563,0.13198,-0.83049,0.401,0.227851,-1.23709,-0.219721,-0.880744,2.37445,-0.0285104,0.602496,-0.0327033,0.122003,-0.823623,0.263555,-0.609168,0.249809,-0.504078,-0.317051,-0.560402,0.039135,-0.831964,0.409113,0.165569,1.35429,0.964017,-0.588698,-2.3836,-0.562946,2.17502,1.29608,2.38637,0.22286,4.60671,-19.4972,3.9327
-543.831,0.0850368,0.0258955,7,127,0,594.323,3.92709,-3.41101,-0.629532,-0.207079,0.138156,0.175431,-0.300309,-0.169414,1.0116,0.345283,0.999508,-0.587352,-1.09589,0.344035,0.23873,9.62952,0.280331,-0.511448,0.56629,0.293105,-0.507003,-1.03683,-0.384079,-0.380576,0.134215,1.03709,-1.0496,0.25556,0.775162,1.41628,-1.20558,0.490932,0.258479,-0.619771,0.818355,-0.0522427,-0.628275,-0.178752,1.52245,-0.680115,0.807039,1.66092,1.34434,2.08848,-0.224563,-2.80919,1.69073,1.03709,-0.334868,-1.05254,1.21375,1.07907,-0.225694,1.90212,-2.03233,-0.0654237,2.00492,-0.617875,-1.43026,-0.0452726,-0.259349,-0.552963,0.975956,1.01204,0.239226,-1.40705,0.486819,-0.0292309,-1.88633,-0.062444,-1.13542,2.8766,-0.0281873,0.498885,0.00576997,-0.340986,-0.966162,0.587503,-0.793502,0.428779,-0.526507,-0.427793,-0.408481,-0.0414547,-0.957232,0.332831,0.519656,1.63796,1.33492,-0.191488,-1.12701,-0.198956,0.795773,0.655454,1.05525,0.0513948,1.91292,0.722714,2.6844,0.0134308,0.345782,2.38046,-6.06209,-1.99407,1.33037,1.68932,-2.89183,-1.63138,9.7412,3.32491,9.62478,-5.65592,-10.5529,3.31289,2.29885,0.0376247,-0.0686442,0.0760048,0.0393391,-0.0680475,-0.139158,-0.0515493,-0.0510791,0.749521,-0.758558,0.184697,0.560221,1.02357,-0.871288,0.354804,0.186807,-0.447917,0.591437,-0.0377565,-0.454063,-0.129186,1.1003,-0.491529,0.583258,1.20037,0.971575,1.50937,-0.162295,-2.03024,1.22191,0.74952,-0.242014,-0.760684,0.877193,0.779862,-0.163112,1.37469,-1.46879,-0.0472826,1.44899,-0.446547,-1.03367,-0.0327191,-0.187435,-0.399634,0.705337,0.731414,0.172892,-1.01689,0.351831,-0.0211256,-1.36328,-0.0451291,-0.820585,2.07896,-0.0203714,0.360551,0.00417004,-0.246436,-0.698259,0.424597,-0.573475,0.309885,-0.380514,-0.309172,-0.295215,-0.0299599,-0.691805,0.240541,0.375563,1.18378,0.964766,-0.51403,-3.02534,-0.534076,2.13617,1.7595,2.83272,0.137964,5.13503,-20.5598,3.92709
-544.642,0.0114731,0.0258955,7,127,0,598.877,3.90548,-3.55312,-0.542623,-0.2097,0.1328,0.192877,-0.25185,-0.22531,0.817835,0.323669,1.16184,-0.689734,-1.57448,0.0896833,0.351471,8.11082,0.229023,-0.509737,0.4835,0.362471,-0.629827,-1.23006,-0.591865,-0.451356,0.0958293,1.32242,-0.937811,0.0985774,0.792479,1.59583,-1.45775,0.491055,0.243838,-0.336627,0.99179,-0.541682,-0.842803,-0.188515,1.72079,-0.618275,0.761636,2.04446,0.903009,2.38186,0.247008,-2.80597,1.51715,1.07784,-0.117518,-1.05003,1.21979,1.01528,0.0898365,1.72311,-2.29325,-0.137608,2.18536,-0.285021,-1.12157,0.0376272,-0.115966,-0.483383,1.09397,1.06732,0.280234,-1.42595,0.427703,-0.248439,-2.06203,0.0405382,-1.15715,3.03917,0.118959,0.118562,-0.305219,-0.307303,-0.800442,0.846136,-0.525016,0.305947,-0.798638,-0.277815,-0.436392,-0.118837,-0.896782,0.515303,0.628843,1.63359,1.22061,-0.252555,-1.26253,-0.250672,0.768986,0.754518,1.19598,0.0803243,1.60703,0.698575,2.70067,0.0157576,0.357688,2.32396,-4.40112,-1.70084,1.07712,1.56439,-2.04271,-1.82745,6.63332,2.62522,9.4235,-5.59431,-12.7703,0.727405,2.85072,0.0219471,-0.0488478,0.0463334,0.0347353,-0.0603558,-0.117876,-0.056718,-0.0432531,0.923806,-0.655131,0.0688637,0.553606,1.11481,-1.01835,0.343039,0.170339,-0.235159,0.69284,-0.378405,-0.588761,-0.131692,1.2021,-0.431912,0.53206,1.42821,0.630819,1.66391,0.172554,-1.96018,1.05984,0.752952,-0.0820954,-0.733524,0.852117,0.709251,0.0627575,1.20372,-1.60201,-0.0961293,1.52663,-0.199109,-0.783502,0.0262854,-0.0810109,-0.337679,0.764217,0.745606,0.195764,-0.996136,0.298783,-0.173553,-1.44048,0.0283189,-0.808358,2.12309,0.0831017,0.0828242,-0.213218,-0.214674,-0.559169,0.59109,-0.366763,0.213727,-0.557908,-0.194074,-0.304852,-0.0830165,-0.626469,0.359977,0.439294,1.14119,0.852687,-0.682067,-3.40967,-0.676982,2.07678,2.0377,3.22995,0.216929,4.34004,-20.0749,3.90548
-554.934,0.786095,0.0258955,7,255,0,605.262,3.88478,1.09309,0.321615,-0.100352,0.363265,0.269947,-0.159621,-0.275093,1.40625,0.88078,0.808063,-0.389047,-1.19485,-0.254708,1.51982,6.24235,0.404419,-0.593213,0.232667,0.850369,0.33469,-1.02096,-1.64458,-2.05166,0.0593651,1.03247,0.670191,0.253012,-0.0792474,-0.236498,-1.07468,-0.523622,-0.204598,-0.602784,-0.441543,0.331643,-0.626764,0.350472,0.87462,-0.265345,1.47746,1.17934,0.526776,0.428124,0.0296514,-1.20949,1.22215,1.30129,0.046307,-0.792218,0.245649,1.938,0.20838,0.602097,-0.73972,0.723937,2.36244,-0.778423,0.11995,0.747352,0.549696,0.434989,0.659438,-0.309467,0.857243,0.775713,2.47258,-0.368826,-1.83857,0.510721,-0.860152,1.41059,0.356676,-0.179394,-0.180074,-1.1489,-1.1415,0.716421,0.0527431,0.317153,-0.276885,-0.380509,0.0509082,0.0913139,-0.887269,0.243477,0.342321,2.1109,0.635483,-0.551297,-1.11628,-0.761297,1.47274,0.711573,1.02538,-0.120488,1.94447,1.12409,2.14035,0.0267008,0.416539,1.79696,2.00763,-0.626433,2.26763,1.6851,-0.996412,-1.71723,8.77833,5.49813,5.04421,-2.42857,-7.45865,-1.58998,9.48722,0.0240084,-0.0352161,0.0138123,0.0504822,0.0198689,-0.0606096,-0.0976305,-0.121797,1.16059,0.753355,0.284408,-0.0890813,-0.265845,-1.20803,-0.588598,-0.229986,-0.677584,-0.496335,0.372797,-0.704539,0.393963,0.983152,-0.298272,1.6608,1.32569,0.592144,0.48125,0.0333309,-1.35957,1.37381,1.46277,0.0520533,-0.890524,0.276131,2.17849,0.234238,0.676811,-0.831512,0.81377,2.6556,-0.875018,0.134834,0.840091,0.617908,0.488967,0.741267,-0.347869,0.963619,0.871971,2.7794,-0.414593,-2.06672,0.574096,-0.966889,1.58563,0.400936,-0.201655,-0.20242,-1.29147,-1.28315,0.805321,0.059288,0.356509,-0.311244,-0.427727,0.0572254,0.102645,-0.997371,0.27369,0.384799,2.37284,0.71434,-1.17997,-2.38923,-1.62944,3.15218,1.52301,2.19467,-0.257887,4.16184,-18.3904,3.88478
-556.1,0.997165,0.0258955,7,127,0,604.309,3.91332,1.50327,-0.287136,0.517275,0.307529,0.694918,-0.0949703,-0.387069,0.42601,0.72219,-0.159419,-0.711245,-1.34826,1.26023,0.50682,4.15106,0.464449,-0.7534,0.258248,0.648428,-0.962439,-1.08452,-0.724031,0.37283,0.0527252,2.14215,0.429808,0.65503,0.122307,0.469468,-0.903422,1.02767,0.257669,0.0426233,0.780757,-0.517175,-1.5113,-0.0434299,-0.141167,-0.754676,0.917641,-0.843674,-0.367699,0.267693,-0.16071,-1.28115,0.574562,0.804681,0.222165,0.0846616,0.861856,0.493704,0.260478,0.67678,-0.118935,0.673225,1.82838,-1.57941,-1.57807,0.356014,-0.872466,1.65604,2.70692,0.0733441,0.936359,0.00344576,-0.734377,-1.22168,-0.473366,0.852771,-1.55053,2.78183,-1.04787,1.64885,0.856355,-0.780426,-0.110865,1.4794,0.241405,0.0408299,-0.1584,-0.953055,-1.93212,-1.26034,-0.21987,0.201178,0.935844,0.846585,0.745627,-0.376027,-1.56853,-0.0766679,1.28239,0.838164,1.08459,0.298835,1.97319,0.71922,1.6639,0.00571559,0.350698,2.10782,-1.19192,2.14724,1.27657,2.88465,-0.394228,-1.60675,1.76839,2.99786,-0.661757,-2.95242,-5.59671,5.23127,2.10384,0.0244881,-0.0397231,0.0136162,0.0341885,-0.0507448,-0.0571814,-0.0381746,0.0196575,1.54068,0.309126,0.47111,0.0879655,0.337651,-0.649759,0.739123,0.18532,0.0306555,0.561536,-0.371963,-1.08695,-0.0312356,-0.10153,-0.542778,0.659986,-0.606787,-0.264456,0.19253,-0.115586,-0.921428,0.413236,0.578742,0.159786,0.0608903,0.619864,0.355082,0.187341,0.486753,-0.0855402,0.484197,1.315,-1.13594,-1.13498,0.256052,-0.627495,1.19105,1.94687,0.0527505,0.673448,0.00247826,-0.528178,-0.878655,-0.340454,0.61333,-1.11517,2.00075,-0.753649,1.18588,0.615908,-0.561298,-0.0797366,1.06401,0.173623,0.0293657,-0.113925,-0.685456,-1.38962,-0.906463,-0.158135,0.144691,0.673077,0.608881,0.53627,-0.62567,-2.60987,-0.127567,2.13376,1.39462,1.80464,0.497231,3.28319,-17.3389,3.91332
-570.994,0.963403,0.0258955,8,255,0,621.065,4.06682,-3.40448,-0.420568,-1.00844,0.29017,0.150795,-0.49859,-1.09568,2.90728,0.656237,0.374668,0.306091,-2.44156,0.773494,-1.04234,4.85103,0.573412,-1.14652,0.441181,1.4857,0.876225,-0.311987,1.64841,0.212146,0.0405685,-0.398172,-1.8695,-1.41556,0.103424,-0.210358,-1.81163,-1.31148,0.59273,1.42992,0.753885,-1.62322,-0.857229,-0.0462145,1.78241,-1.45654,1.56195,0.565741,-0.257928,0.898761,0.70388,0.128645,-0.458191,1.82877,-0.668744,0.824838,0.290861,0.650255,-0.883779,2.04131,-0.547417,0.798094,2.60692,-0.780192,-0.823499,0.829891,-0.591507,0.505949,-0.316559,0.338563,-0.0588098,-1.91528,0.958364,-1.3697,0.0830289,1.00229,-1.67444,2.01392,0.216354,-2.43837,0.356644,-0.841856,-0.759698,-1.81634,-0.166773,0.613756,-1.32183,-0.966399,-2.62314,-0.204683,-0.452776,-1.50331,1.93394,0.777559,0.870059,-0.218299,-0.919123,-1.30792,0.356023,-0.0440889,0.228345,-0.967297,1.34315,0.581494,2.61226,0.00280658,0.407961,1.89987,-2.04019,-4.89197,1.40762,0.731509,-2.41867,-5.31516,14.1033,3.18343,1.81753,1.48486,-11.8441,3.75224,-5.05644,0.0232624,-0.0465124,0.017898,0.0602724,0.0355471,-0.0126568,0.0668735,0.00860644,-0.231535,-1.08711,-0.823143,0.0601403,-0.122322,-1.05346,-0.762616,0.344669,0.83149,0.43838,-0.943894,-0.498474,-0.0268735,1.03646,-0.846972,0.908268,0.328975,-0.149983,0.522625,0.409302,0.0748064,-0.266435,1.06342,-0.388871,0.479639,0.169134,0.37812,-0.513913,1.18701,-0.31832,0.464087,1.51591,-0.453677,-0.47886,0.482577,-0.343958,0.294206,-0.184077,0.196872,-0.0341975,-1.11373,0.557283,-0.796472,0.0482809,0.582824,-0.973676,1.17108,0.125809,-1.4179,0.207387,-0.489534,-0.44176,-1.05619,-0.0969774,0.356896,-0.768637,-0.561956,-1.52534,-0.119022,-0.263287,-0.874169,1.12458,0.452146,0.505934,-0.570254,-2.40099,-3.41662,0.930024,-0.115172,0.596495,-2.52683,3.50865,-18.8303,4.06682
-562.035,0.995297,0.0258955,7,127,0,625.056,4.08248,-3.52421,-1.2306,-0.470154,0.166733,0.0597396,-0.66002,-0.733833,1.48478,1.18745,-0.461426,0.591459,-1.29284,0.494144,2.20914,4.77224,0.88321,-1.14174,-1.42098,0.89842,-0.192153,-0.441583,0.227181,-1.64062,0.0336522,-1.45907,-0.172235,-1.35896,-1.25123,1.17819,-1.70979,-0.262403,-0.56741,0.098151,1.03725,0.516478,0.590587,-0.470611,1.4988,-2.07524,1.07286,-1.38426,-0.754311,0.444577,0.540219,-0.130009,0.123891,1.14201,-0.217864,-2.54145,0.119079,1.07942,0.681053,1.04015,-1.28904,-1.19101,1.70679,-0.823006,-0.278731,-2.05618,0.443014,-0.0346029,0.734688,-0.784278,1.35858,-0.0806662,-0.0952004,1.05033,-1.12434,0.712219,-1.77263,1.6582,-0.799455,-2.52064,0.463677,-0.332472,-0.236138,0.127618,-1.22155,0.168185,-0.301562,1.00777e-05,-0.869,-0.463644,-0.618031,0.324104,0.602015,-0.50636,-0.0154173,-1.44468,-1.75825,-0.573199,0.259581,0.171574,0.389584,-0.316741,0.575328,0.853884,2.25863,0.0144441,0.313429,1.7239,-5.87271,-2.24369,0.795687,0.285092,-3.14977,-3.50203,7.08572,5.66678,-2.20204,2.82259,-6.16976,2.35817,10.5425,0.029722,-0.0384221,-0.047819,0.0302338,-0.00646637,-0.0148603,0.00764516,-0.0552105,-1.24587,-0.147068,-1.16039,-1.06841,1.00604,-1.45996,-0.224062,-0.484502,0.0838095,0.885691,0.441012,0.504293,-0.401847,1.2798,-1.77202,0.916099,-1.18199,-0.644094,0.379617,0.461284,-0.111013,0.105788,0.975146,-0.186031,-2.1701,0.101679,0.921702,0.58154,0.888163,-1.10069,-1.01698,1.4574,-0.702751,-0.238004,-1.75574,0.378282,-0.0295468,0.627338,-0.669682,1.16007,-0.0688795,-0.0812901,0.896857,-0.960058,0.608152,-1.51362,1.41591,-0.682641,-2.15234,0.395926,-0.283892,-0.201634,0.108971,-1.04306,0.143611,-0.257499,8.60522e-06,-0.742025,-0.395898,-0.527727,0.276747,0.514051,-0.432373,-0.0131646,-3.263,-3.97123,-1.29464,0.586296,0.387523,0.879925,-0.715401,1.29945,-18.7299,4.08248
-546.559,0.962987,0.0258955,7,255,0,616.866,4.06839,-0.462288,-1.01055,-0.943044,0.313818,-0.0786365,-0.537463,-0.706938,2.43449,1.02239,-0.70556,-0.135015,-2.0782,-1.0031,0.880036,5.20485,1.59343,-1.12045,-0.169059,1.86794,1.41626,-1.14407,-0.689044,-0.272349,0.0220182,0.885436,-1.16949,0.0537877,0.203601,0.271918,-1.60591,0.0280115,-0.0872125,-1.05148,0.147799,0.273257,0.841294,-0.117599,1.32775,-2.0012,0.958792,-1.18488,0.0644412,1.56437,0.85348,0.799207,-1.26872,1.75497,0.0424532,-1.91119,1.62648,1.70389,-0.621259,0.317654,0.315716,-1.32228,0.463822,0.116636,0.764879,-0.016835,0.685876,-0.834917,0.396535,-0.64598,-0.086795,-1.08378,-0.268861,-0.0518248,-0.285197,-0.870689,-1.04381,1.22669,-0.449306,-1.77101,-0.331598,0.533953,-1.38007,0.264848,-1.53593,0.443322,-1.05436,-0.69258,-0.381404,-0.956867,0.26728,-0.0202984,-0.0987638,-0.134204,-0.392188,-0.603063,-1.74485,-0.509819,0.544143,0.490383,0.208922,-0.642026,1.415,0.861935,2.29691,0.0353345,0.355654,1.8735,-5.25979,-4.9084,1.63337,-0.409291,-2.79741,-3.6795,12.6712,5.3214,-3.67233,-0.702732,-10.8167,-5.22098,4.58045,0.0350845,-0.0246702,-0.00372238,0.0411287,0.0311834,-0.0251903,-0.0151715,-0.00599664,0.763188,-1.00802,0.0463615,0.175491,0.234375,-1.38419,0.0241441,-0.0751715,-0.906309,0.127393,0.23553,0.725141,-0.101363,1.14443,-1.7249,0.826417,-1.02129,0.0555441,1.34839,0.735644,0.688865,-1.09356,1.51267,0.0365919,-1.64732,1.40192,1.46864,-0.535485,0.273797,0.272127,-1.13972,0.399785,0.100532,0.659276,-0.0145107,0.591181,-0.719644,0.341787,-0.556793,-0.0748117,-0.934147,-0.231741,-0.0446696,-0.245822,-0.750477,-0.899693,1.05732,-0.387272,-1.52649,-0.285816,0.460233,-1.18953,0.228282,-1.32388,0.382115,-0.90879,-0.596959,-0.328746,-0.824757,0.230378,-0.0174959,-0.085128,-0.115675,-0.338041,-1.38518,-4.00777,-1.17101,1.24985,1.12637,0.479874,-1.47467,3.25013,-17.7257,4.06839
-538.107,0.81211,0.0258955,7,127,0,589.369,4.05539,-1.30637,-0.950473,-0.538933,0.165817,0.0277576,-0.12677,-0.490137,1.38879,1.10182,-0.695816,0.311126,-2.0432,-0.3844,0.466223,8.00626,1.04422,-0.550263,-0.419652,1.20705,0.797543,-0.334234,-2.56321,0.164249,0.0403795,-0.599982,-1.71435,-0.124283,1.03123,0.805772,-1.01735,0.557406,0.25945,-0.96658,0.698407,0.22901,0.512502,-0.103754,1.53817,-1.28004,0.769634,-0.739143,0.383917,1.08364,-0.925749,-1.05514,-1.23053,1.2451,-0.191152,0.061632,1.87095,1.81193,-1.17039,0.619632,0.749245,-0.488292,1.46829,0.319645,-0.171946,-1.91496,0.320657,-0.801423,0.525598,-0.300502,-0.0649973,-1.60325,1.3955,0.680107,-0.253701,0.632493,-0.775525,1.5477,-0.740378,-0.349673,0.0234355,1.14237,-0.427823,-0.274149,-0.521536,0.128921,-0.57651,-1.51372,-0.0230133,0.614962,-0.765334,-0.410627,-0.0353036,0.138391,0.324218,-0.455227,-1.76242,-1.10818,0.150871,0.124112,0.677452,-0.412989,1.39546,1.13041,2.10759,0.00236768,0.352886,1.90176,-7.60973,-4.31484,1.32758,0.222235,-1.01495,-3.92417,11.119,8.82147,-5.57089,2.49096,-16.3584,-3.0776,3.7327,0.0421651,-0.0222194,-0.0169453,0.04874,0.0322044,-0.0134962,-0.103501,0.0066323,-0.678222,-1.93791,-0.140491,1.16571,0.910849,-1.15002,0.630095,0.293284,-1.09263,0.789483,0.258874,0.579335,-0.117284,1.73875,-1.44697,0.869998,-0.835532,0.433982,1.22495,-1.04647,-1.19273,-1.39099,1.40747,-0.216079,0.0696692,2.11493,2.04822,-1.32302,0.700435,0.84695,-0.551968,1.65977,0.361328,-0.194369,-2.16468,0.362472,-0.905933,0.594138,-0.339689,-0.0734733,-1.81232,1.57749,0.768796,-0.286785,0.714973,-0.876658,1.74953,-0.836927,-0.395272,0.0264916,1.29134,-0.483613,-0.3099,-0.589547,0.145733,-0.65169,-1.71112,-0.0260144,0.695157,-0.865137,-0.464175,-0.0399074,0.156438,0.366498,-0.959431,-3.71446,-2.33559,0.317973,0.261577,1.42779,-0.87041,2.94105,-19.2862,4.05539
-538.89,0.873441,0.0258955,7,127,0,595.554,4.04759,-1.24,-0.944884,-0.385311,0.173707,0.0442001,-0.0585043,-0.366037,1.43649,1.04352,-0.445948,0.347762,-1.94105,-0.290363,0.505939,7.85495,1.03425,-0.587223,-0.350142,1.12516,0.713752,-0.380257,-2.57325,0.0635297,0.0420601,-0.630833,-1.55935,-0.237939,1.05784,0.71523,-0.997891,0.501193,0.24889,-1.01232,0.691245,0.175524,0.523482,-0.0718343,1.51805,-1.24907,0.772481,-0.786451,0.338546,0.949324,-0.992578,-1.05797,-1.28821,1.35518,-0.162166,0.111504,1.5857,1.7455,-1.07414,0.522839,0.725521,-0.548681,1.43468,0.605141,-0.237065,-1.97319,0.421155,-0.808937,0.603445,-0.151343,0.0147291,-1.50665,1.46701,0.702105,-0.197293,0.675302,-0.764434,1.59613,-0.763522,-0.422906,-0.224281,1.22828,-0.401936,-0.24247,-0.587948,0.206616,-0.579493,-1.48791,-0.0368139,0.467561,-0.698991,-0.541222,-0.00928653,0.127922,0.347461,-0.51132,-1.73325,-1.17411,0.0394361,0.0652991,0.735688,-0.395522,1.36554,1.1601,2.08265,0.00260116,0.354549,1.9432,-7.42202,-3.0266,1.36446,0.34719,-0.459549,-2.8752,11.2836,8.19681,-3.5029,2.73166,-15.2468,-2.28078,3.97413,0.0435008,-0.0246986,-0.014727,0.0473241,0.0300205,-0.0159936,-0.108231,0.00267207,-0.731832,-1.80901,-0.276035,1.2272,0.829741,-1.15766,0.581436,0.288739,-1.1744,0.801916,0.203626,0.607295,-0.0833353,1.7611,-1.44905,0.896159,-0.912366,0.392749,1.10132,-1.1515,-1.22735,-1.49446,1.57216,-0.18813,0.129356,1.83958,2.02496,-1.24612,0.606548,0.84168,-0.636528,1.66438,0.702027,-0.27502,-2.2891,0.488584,-0.938452,0.70006,-0.175574,0.0170873,-1.74788,1.70189,0.814516,-0.228881,0.783421,-0.886824,1.85168,-0.885765,-0.490615,-0.260189,1.42494,-0.466287,-0.281291,-0.682082,0.239696,-0.672273,-1.72613,-0.042708,0.54242,-0.810903,-0.627875,-0.0107733,0.148403,0.403092,-1.0649,-3.60975,-2.44526,0.0821318,0.135995,1.53218,-0.823736,2.84395,-19.1895,4.04759
