# 0.00991208, 5.61063, 0.851824, 0.458597, 0.165311, 0.182288, 0.269207, 0.375977, 0.858554, 0.565662, 0.923128, 0.9086, 0.876557, 0.84071, 0.88362, 0.427283, 0.140695, 0.265812, 0.407102, 0.469334, 0.7225, 0.844177, 0.984001, 0.875078, 0.202878, 0.817265, 0.944925, 0.781777, 0.849568, 0.606083, 0.558075, 0.329301, 0.213466, 0.694123, 0.814025, 0.828359, 0.647545, 0.604089, 0.472908, 0.376573, 0.225245, 0.830104, 0.747893, 0.907515, 0.7157, 0.733966, 0.566682, 0.373817, 0.228412, 0.913681, 0.727669, 0.68471, 0.651192, 0.488628, 0.460754, 0.37394, 0.26963, 0.799511, 0.871593, 0.770248, 0.917831, 0.761526, 0.54827, 0.436931, 0.254138, 0.889025, 0.597536, 0.770819, 0.740241, 0.624947, 0.534368, 0.374219, 0.227421, 0.817586, 0.823196, 0.813747, 0.595376, 0.543454, 0.518821, 0.329639, 0.23377, 0.779688, 0.775828, 0.934763, 0.704261, 0.619674, 0.571428, 0.384171, 0.226175, 0.217922, 0.276938, 0.271916, 0.265562, 0.276242, 0.246201, 0.18255, 0.381131, 0.0481761, 0.0808874, 1.83075, 0.00796734, 0.0872986
-532.183,0.928392,0.0201918,8,255,0,586.434,3.94787,-1.39251,1.17096,-0.863636,0.13479,0.104568,-0.918854,-0.986633,2.32246,1.0993,-1.35973,-0.467302,-1.28963,-0.523469,0.840695,4.31718,0.919605,-0.497398,-0.373898,0.858432,0.404407,0.255622,2.00159,1.14859,0.0510061,1.29386,-1.44808,-0.139468,1.32638,1.09838,-1.09705,-0.620425,-0.816829,0.590308,-0.123155,0.0751151,0.168245,0.527298,1.05279,-0.857875,-0.174702,1.09074,-0.00876673,1.60622,-0.576156,-1.0779,1.0985,1.18086,-0.836016,-1.39886,1.93329,1.08618,-0.185668,0.977077,-0.229456,-1.04307,0.137935,0.36568,-1.63539,-0.586903,-1.01455,0.193165,1.31142,-0.252389,-0.610841,-0.606962,-0.453418,-0.564681,0.505935,0.511497,-0.966908,0.460286,-1.24122,-0.55929,0.797508,-0.354693,-0.729421,-0.761103,-0.447423,-0.243032,-1.01301,-0.339455,-2.5442,-2.69402,-1.03652,0.44923,1.05452,0.583088,-0.473938,-0.0107477,-1.24476,-0.842912,1.06152,0.933849,0.733222,0.562541,1.87447,1.30602,2.30397,0.0110904,0.356686,2.13053,5.05524,-3.72847,0.581914,0.45144,-3.96686,-4.25947,10.0265,4.74587,-5.87019,-2.01743,-5.56756,-2.25991,3.62943,0.0469055,-0.0253704,-0.0190711,0.0437853,0.0206273,0.0130383,0.102093,0.058585,1.6898,-1.89122,-0.182147,1.73228,1.43451,-1.43277,-0.810286,-1.06679,0.770952,-0.160842,0.0981016,0.219731,0.68866,1.37495,-1.1204,-0.228164,1.42452,-0.0114495,2.09775,-0.752469,-1.40775,1.43466,1.54222,-1.09185,-1.82694,2.52491,1.41857,-0.242485,1.27608,-0.299673,-1.36226,0.180146,0.477584,-2.13585,-0.766505,-1.32502,0.252276,1.71274,-0.329624,-0.797768,-0.792702,-0.592171,-0.737483,0.660759,0.668023,-1.2628,0.601142,-1.62105,-0.730442,1.04156,-0.463235,-0.952635,-0.994013,-0.584342,-0.317404,-1.32301,-0.443334,-3.32276,-3.51843,-1.35372,0.586702,1.37722,0.761522,-0.61897,-0.0247625,-2.86789,-1.94205,2.44572,2.15156,1.68932,1.29608,4.31873,-17.6761,3.94787
-537.576,0.895974,0.0201918,8,255,0,589.26,3.96595,0.234115,-1.57531,-0.207153,0.334223,0.0343869,-0.216695,-0.418349,0.726539,0.0710621,1.42545,-1.07949,-2.3516,1.42768,-0.00291267,6.1935,0.68623,-1.67964,1.12786,0.629069,-0.538608,-1.55907,-1.27227,-0.781207,0.0422024,-1.22382,-0.434318,0.586738,0.909511,0.374135,-2.43075,-1.0038,-0.150299,-0.301383,0.505955,-2.00123,0.261081,-1.40896,0.0848365,-2.06879,0.50121,-0.655178,0.606875,-0.739219,1.03429,-1.58427,-0.961089,-0.160911,-0.323025,2.0846,0.327273,0.607058,0.218535,1.42892,-1.59396,-0.543331,1.2415,0.626715,1.02277,-0.00528238,-0.0227278,-0.724002,0.589896,-0.650787,0.136635,-0.573805,1.00833,-0.0535855,-0.489576,-0.402736,-1.21688,1.20523,-0.609414,-0.661126,1.05025,-0.856609,-0.274359,0.921748,-0.834684,-0.880961,-0.575313,0.659611,1.2572,0.529168,0.081809,-1.3557,0.0536662,-0.288923,0.245455,-0.442288,-1.20752,-0.633321,0.439116,0.578735,0.542789,0.239002,1.19533,1.32805,3.0886,0.0026939,0.320967,1.59209,-9.75668,-1.283,2.07001,0.212975,-1.3421,-2.59105,4.49982,0.440123,8.82853,-6.68582,-14.5646,8.84236,-0.0180396,0.0289606,-0.0708848,0.0475985,0.0265483,-0.0227306,-0.0657967,-0.0536927,-0.0329688,-1.62529,-0.576798,0.77922,1.20788,0.496871,-3.22817,-1.3331,-0.199605,-0.400253,0.671936,-2.65774,0.34673,-1.87117,0.112668,-2.74746,0.665634,-0.870111,0.805962,-0.981723,1.3736,-2.104,-1.27638,-0.213699,-0.428995,2.76846,0.434636,0.806206,0.290226,1.89768,-2.11687,-0.721572,1.64878,0.832312,1.3583,-0.00701529,-0.0301837,-0.961513,0.783413,-0.864281,0.181458,-0.762044,1.33912,-0.0711644,-0.650183,-0.534855,-1.61608,1.60061,-0.809334,-0.878012,1.39479,-1.13762,-0.364364,1.22413,-1.1085,-1.16996,-0.764047,0.875998,1.66964,0.702764,0.108647,-1.80044,0.0712716,-0.383705,0.325977,-1.36605,-3.72955,-1.95607,1.35625,1.78748,1.67646,0.738181,3.69189,-18.9626,3.96595
-559.392,0.95723,0.0201918,7,127,0,599.631,3.95617,-0.178083,0.18301,-0.612389,0.617049,0.4259,-0.853926,-0.72839,4.06021,0.913848,-0.174906,-0.00473791,-0.660077,-1.0272,-0.499621,2.90156,0.749534,-0.742843,-0.531397,1.02022,0.571518,1.44709,1.27495,1.4706,0.0335625,2.64156,-0.787781,1.38139,1.06972,0.712334,-0.963817,-0.672534,0.627212,1.49161,0.160543,0.21897,-0.107025,1.21815,0.761216,-0.956001,1.46854,1.19178,-0.351884,2.537,-1.92249,-1.10947,1.57425,0.734313,0.454501,-1.63412,0.636867,1.51459,-0.562087,0.818817,-0.438569,-1.2948,1.88753,0.180524,-1.82231,0.0940018,-0.498584,-0.289043,0.659379,-0.36936,0.541184,0.315361,-0.190569,0.955492,0.694435,1.16925,-1.80009,-0.0961792,-0.460166,-0.709102,0.198957,0.205703,-0.066275,-0.532875,-1.24511,-0.32764,-0.164767,-0.977942,-3.11201,-2.66608,-1.11618,0.538631,0.642188,0.139253,0.724677,0.144714,-1.87635,-0.478659,0.89245,0.525794,1.51729,-0.249125,1.8982,1.05348,1.67667,0.0153605,0.37105,2.15135,0.531016,-1.77688,1.7904,1.23577,-2.47772,-2.11347,11.7809,2.65158,-0.507501,-0.0137473,-1.91525,-2.9805,-1.44968,0.0251562,-0.0249316,-0.017835,0.034241,0.0191816,0.048568,0.0427904,0.0493571,2.78282,-0.82991,1.45526,1.12692,0.750427,-1.01536,-0.708499,0.660754,1.57138,0.169128,0.23068,-0.112748,1.2833,0.801924,-1.00713,1.54708,1.25551,-0.370702,2.67268,-2.0253,-1.1688,1.65844,0.773583,0.478807,-1.72151,0.670925,1.59559,-0.592145,0.862605,-0.462023,-1.36404,1.98847,0.190178,-1.91976,0.0990287,-0.525247,-0.304501,0.694641,-0.389112,0.570125,0.332226,-0.20076,1.00659,0.731571,1.23178,-1.89635,-0.101323,-0.484775,-0.747023,0.209597,0.216704,-0.0698192,-0.561371,-1.31169,-0.345162,-0.173579,-1.03024,-3.27844,-2.80866,-1.17587,0.567436,0.676531,0.146699,0.76343,0.242637,-3.14603,-0.802554,1.49635,0.881584,2.54399,-0.417701,3.18265,-16.5256,3.95617
-546.504,0.867552,0.0201918,8,255,0,598.695,3.99319,-2.17331,-0.566383,0.262317,0.273707,0.792339,-0.357337,-0.439074,1.35041,-0.0961818,0.0789653,-1.53794,-2.12667,0.775067,-0.1427,3.21025,0.900849,-1.77761,0.500054,0.242447,0.388952,-2.18375,-1.12326,-0.878606,0.0320596,-1.47278,-0.825615,-1.20023,0.832517,1.07287,-1.2316,-0.183142,0.204387,0.118756,-0.0425056,-1.27112,1.11191,-0.611906,1.25448,-1.02671,0.528114,-0.524892,0.66545,-1.38816,1.65132,-0.937321,-0.117687,1.34688,0.103388,1.92609,0.112273,0.530629,0.0481088,2.70938,-0.982222,0.354251,1.40977,0.0420745,1.27432,-1.61546,-0.953038,-1.09878,1.90115,0.125364,0.39839,-1.13206,0.212602,-0.958696,-0.853524,-0.204191,-0.235212,2.2358,-0.296995,0.0211549,0.403117,-1.09148,-0.133652,0.704495,0.473878,0.39121,-0.518178,0.60794,1.03974,1.10488,-0.449441,-0.626383,0.944817,0.626236,0.387086,-0.707393,-1.40897,-1.12228,0.689711,0.283244,0.951385,0.0276783,1.16039,1.18491,2.35667,0.0118188,0.345599,1.86979,-1.81823,0.842105,0.87867,2.54361,-1.14714,-1.40954,4.33516,-0.308768,0.253499,-4.93717,-6.82715,2.48816,-0.458104,0.0288809,-0.0569897,0.0160315,0.00777278,0.0124696,-0.0700104,-0.0360112,-0.0281678,-1.74511,-0.978277,-1.42216,0.986454,1.27125,-1.45933,-0.217006,0.24218,0.140715,-0.0503651,-1.50616,1.3175,-0.725051,1.48644,-1.21655,0.625765,-0.621948,0.788496,-1.64484,1.95666,-1.11064,-0.139448,1.59593,0.122505,2.28224,0.133033,0.628745,0.0570044,3.21036,-1.16384,0.419754,1.67044,0.0498543,1.50995,-1.91417,-1.12926,-1.30195,2.25269,0.148545,0.472055,-1.34138,0.251913,-1.13597,-1.01135,-0.241947,-0.278704,2.64921,-0.351911,0.0250666,0.477656,-1.2933,-0.158365,0.834761,0.561501,0.463547,-0.613992,0.720352,1.23199,1.30918,-0.532546,-0.742205,1.11952,0.742031,0.458661,-1.66709,-3.32047,-2.64484,1.62542,0.667511,2.2421,0.0652286,2.73465,-17.5115,3.99319
-556.214,0.988163,0.0201918,8,255,0,610.889,4.01387,2.09279,0.0189349,0.0303706,0.451266,0.542589,-0.203863,-1.08714,1.42356,-0.103254,0.0916266,-1.08896,-0.575672,2.25796,0.222134,3.48638,1.27605,-1.99497,0.646988,-0.57677,0.506325,-2.46827,0.272736,0.408123,0.0234119,-0.158467,-1.61377,-0.852095,0.228293,1.72604,-0.52725,0.332686,-0.304219,-0.842919,0.700679,-1.76998,-0.581931,-0.475304,0.788677,0.215451,0.856838,-2.0603,1.14999,-0.303121,0.92092,-1.14113,0.321945,2.05947,0.262116,1.0398,1.01226,-0.459497,-1.25076,1.61631,0.40163,-0.89821,1.1652,-0.000531061,-0.386967,0.645209,0.203172,0.228172,1.10467,1.0505,0.696188,-0.636522,0.475395,0.159787,-1.06857,-1.08775,-1.14755,1.62486,-0.466691,-0.185736,1.86333,-0.968949,-0.310448,-0.381519,-1.64673,1.05298,-0.691801,-0.741549,-1.42142,0.513956,-0.904089,-0.833888,1.3577,0.0421549,-0.175436,-0.302794,-1.14447,-0.734793,0.168237,0.104714,0.564298,-0.834955,1.51095,0.905099,2.22115,0.041412,0.372479,1.83342,0.0660143,0.105884,1.57328,1.89167,-0.710745,-3.79017,4.96309,-0.359984,0.319445,-3.79653,-2.00701,7.87212,0.774444,0.0298749,-0.046706,0.0151472,-0.0135033,0.0118541,-0.0577869,0.00638528,0.00955494,-0.143429,-1.46062,-0.771231,0.206628,1.56224,-0.477214,0.301114,-0.275349,-0.762926,0.634185,-1.60201,-0.526706,-0.430198,0.713831,0.195005,0.775524,-1.86478,1.04085,-0.274354,0.833524,-1.03284,0.291392,1.86402,0.237241,0.941124,0.916197,-0.41589,-1.13206,1.46292,0.363515,-0.81297,1.05462,-0.000480663,-0.350244,0.583979,0.183891,0.206518,0.999835,0.95081,0.630119,-0.576116,0.43028,0.144623,-0.967159,-0.984523,-1.03865,1.47066,-0.422402,-0.16811,1.6865,-0.876995,-0.280986,-0.345312,-1.49045,0.953056,-0.626148,-0.671176,-1.28652,0.465181,-0.81829,-0.754752,1.22885,0.0381544,-0.158787,-0.67255,-2.54204,-1.63208,0.373679,0.232585,1.25339,-1.85456,3.35604,-17.2882,4.01387
-556.756,0.912413,0.0201918,8,255,0,616.97,4.00982,2.5109,-0.537692,0.667998,0.870833,0.926065,-0.385821,0.0870775,1.34945,1.22894,-1.09782,0.273016,-0.775329,0.0201866,-0.160375,2.08779,0.780508,-1.21477,0.0752408,0.640568,-0.487288,-0.622922,-1.52984,-1.59466,0.0324856,-2.12165,-2.14822,-0.0242195,-0.175835,0.908912,-2.59102,-0.0381456,0.466013,-0.431893,-1.40891,-1.66744,1.00639,-0.047555,0.880179,0.663628,0.925685,-0.792184,-0.181621,1.56714,1.59362,-0.336779,1.08009,1.98293,0.0587436,0.689838,1.65991,-0.422003,0.295962,1.63555,-0.860212,-0.16593,1.25377,-0.726847,0.648298,0.97445,0.829787,-1.72418,0.425836,0.957176,0.0552445,-0.612595,-0.135712,0.76482,0.191158,-0.39931,-1.17569,1.96293,-0.856422,-1.08558,-0.759955,-1.13104,-1.10178,-0.472109,-1.4571,0.0995217,-1.22262,-0.861462,-1.36186,1.04668,-0.269473,-0.650342,-0.681356,0.521921,-0.365569,0.0170785,-1.4042,-0.116018,0.966182,0.537534,0.872177,-0.199221,0.843092,0.960768,2.50361,0.0105296,0.375236,1.95727,-1.12259,1.39464,1.81812,1.93343,-0.805514,0.1818,2.81736,2.56578,-2.29201,0.570001,-1.61872,0.0421453,-0.334829,0.0253553,-0.0394625,0.00244424,0.0208092,-0.0158298,-0.020236,-0.0496978,-0.0518035,-2.03841,-2.06394,-0.0232693,-0.168936,0.873253,-2.48937,-0.036649,0.44773,-0.414949,-1.35364,-1.60202,0.966905,-0.0456893,0.845647,0.637593,0.889368,-0.761105,-0.174496,1.50566,1.5311,-0.323567,1.03771,1.90513,0.056439,0.662774,1.59479,-0.405447,0.284351,1.57138,-0.826464,-0.15942,1.20458,-0.698331,0.622864,0.93622,0.797233,-1.65653,0.409129,0.919624,0.0530771,-0.588562,-0.130388,0.734814,0.183659,-0.383644,-1.12956,1.88592,-0.822822,-1.04299,-0.73014,-1.08667,-1.05856,-0.453587,-1.39993,0.0956173,-1.17465,-0.827665,-1.30843,1.00562,-0.258901,-0.624828,-0.654625,0.501445,-0.351227,0.0427579,-3.51559,-0.290465,2.41895,1.34578,2.1836,-0.498773,2.11078,-17.1685,4.00982
-554.86,0.975291,0.0201918,8,255,0,609.136,3.98438,2.71701,-0.939938,0.353321,0.793132,0.577673,0.0311698,-1.45618,1.77988,0.318432,-0.21298,-1.50751,-1.6675,0.936212,0.367928,2.05533,1.38583,-1.25665,-0.350566,2.05294,0.0383113,-0.481082,1.04552,0.782669,0.0288219,0.591033,-0.0886933,1.13169,1.8229,0.342744,-1.75843,-0.481639,-0.216454,-0.52231,-0.147689,0.0373264,-0.418392,-0.512077,0.545384,-3.06905,0.900224,1.03731,-0.013339,0.978166,-0.260509,-0.768951,0.204123,0.211872,-0.403061,-0.075597,0.858678,2.06034,-1.96755,0.631593,-0.589777,-0.409452,1.73,1.95107,-0.674941,-1.67629,-0.870093,-0.7299,1.86667,-0.422506,0.132879,-0.252446,1.63809,0.238671,-0.394445,0.00280997,-0.203213,1.00205,-0.506703,1.01939,-0.443028,0.37044,1.37243,0.732839,0.480358,0.0883796,-0.034927,-1.11666,-0.0156135,-1.45553,0.929572,-0.423793,1.27694,-0.69008,0.531908,-0.00710761,-1.17273,-0.67307,0.597375,-0.223703,0.484914,-0.162775,1.30172,1.13376,3.058,0.0182785,0.407894,2.43687,-1.93188,0.726192,1.63015,1.18731,0.0640642,-2.99292,3.65823,0.654483,-0.437745,-3.09842,-3.42726,1.92422,0.756213,0.0399423,-0.036219,-0.010104,0.0591696,0.0011042,-0.0138657,0.0301337,0.022558,0.670092,-0.100557,1.28307,2.06673,0.388591,-1.99365,-0.546065,-0.245408,-0.592177,-0.167445,0.0423193,-0.474359,-0.580575,0.618337,-3.47957,1.02064,1.17607,-0.0151232,1.10901,-0.295356,-0.87181,0.231428,0.240213,-0.456976,-0.0857092,0.973539,2.33594,-2.23074,0.716078,-0.668669,-0.464222,1.96142,2.21205,-0.765225,-1.90052,-0.986481,-0.827535,2.11637,-0.479023,0.150653,-0.286215,1.85721,0.270597,-0.447208,0.00318584,-0.230396,1.13609,-0.574482,1.15575,-0.502289,0.419992,1.55602,0.830867,0.544613,0.100202,-0.039599,-1.26603,-0.0177021,-1.65022,1.05392,-0.480481,1.44775,-0.782388,0.603059,-0.0217351,-3.5862,-2.05825,1.82677,-0.684085,1.48287,-0.497767,3.98068,-17.2819,3.98438
-558.05,0.968949,0.0201918,8,255,0,603.575,4.07833,-2.90289,0.393469,-0.0044468,0.333558,0.663135,-1.22452,-1.38834,1.37366,0.792703,1.02463,0.50848,-2.20808,0.229055,0.00767193,1.9657,0.073319,-1.33838,0.560604,-0.0138752,0.218327,-0.184458,-1.14325,-0.653266,0.0469185,-0.0131743,-1.65014,-1.26088,-0.318027,0.847732,-0.625147,-0.797465,-1.00375,1.74135,0.18856,-1.7556,0.559054,0.115451,1.74498,-0.929084,0.608968,-0.595951,0.284882,0.434905,0.211431,-1.59342,1.22386,1.48277,-0.492226,0.837557,0.661794,-0.613455,0.945664,1.55166,0.0914124,-1.86826,1.17597,-1.11098,-0.0742538,0.881305,0.195137,-0.920327,1.16587,0.242888,0.967511,-0.325564,-1.5542,-0.262724,-0.114666,0.811349,-0.590237,0.724802,-0.630698,-1.26085,1.04326,-1.29011,-3.04435,-0.595481,-0.164871,-0.381849,-0.904411,1.62802,-1.09575,-0.412716,-1.39838,0.0543427,-0.462101,-0.284293,-0.183612,-0.587795,-1.87569,-0.960994,0.462687,0.257944,0.517907,-1.17935,0.646786,0.859023,2.36264,0.0158826,0.358965,1.82065,0.773443,-0.00874108,0.655675,1.30353,-2.40704,-2.72906,2.7002,1.55822,2.01412,0.99952,-4.34042,0.450254,0.0150807,0.00344002,-0.0627947,0.0263027,-0.000651003,0.0102436,-0.00865448,-0.0536396,-0.0306503,-0.011317,-1.41751,-1.08313,-0.273192,0.728221,-0.537016,-0.685041,-0.862242,1.49586,0.161977,-1.5081,0.480241,0.0991751,1.49898,-0.798105,0.523118,-0.511936,0.244721,0.373594,0.181624,-1.36878,1.05132,1.27374,-0.422834,0.719481,0.568496,-0.526972,0.812348,1.33291,0.0785254,-1.60488,1.01019,-0.954356,-0.0637858,0.757061,0.167627,-0.790583,1.00151,0.208646,0.831114,-0.279667,-1.33509,-0.225686,-0.0985007,0.696968,-0.507028,0.622622,-0.541784,-1.0831,0.896183,-1.10823,-2.61517,-0.511532,-0.141628,-0.328017,-0.776911,1.39851,-0.941276,-0.354532,-1.20125,0.0466816,-0.396955,-0.244214,-0.157727,-1.38875,-4.43159,-2.27049,1.09316,0.609429,1.22363,-2.78638,1.52813,-17.2284,4.07833
-561.973,0.988817,0.0201918,8,255,0,610.274,3.9463,1.97613,0.839076,1.57594,1.57053,1.31767,0.623703,-0.587325,1.82438,-1.27555,0.766507,-0.423512,-0.988781,1.63809,0.699435,1.0817,1.46582,-2.04571,-0.161885,2.19817,0.783098,-0.618573,-0.313963,-1.08252,0.0170027,-0.356448,-1.01559,0.543682,-0.262059,-0.908019,-1.35599,-0.936677,-0.699459,0.058462,-1.74136,-0.717542,-0.857308,-0.947446,-0.331389,-0.23958,0.151273,0.26442,-0.0421999,-0.303942,-1.52006,-1.59444,1.11006,0.337968,-1.02977,-0.473029,0.628665,1.12961,-0.684649,0.594447,-0.852607,-0.483216,1.27745,0.712227,-0.83947,-1.40703,-0.74949,-0.142119,0.553085,-0.0725919,-0.299265,1.05329,1.32902,-0.0825852,0.92103,-0.872524,-0.390945,1.04201,-1.35662,-0.40001,-1.11407,-0.661045,0.963216,-0.511246,-0.397199,-0.17001,-0.700994,0.0719089,-2.78346,-2.14959,-0.623632,-0.778497,0.827635,-0.109885,-0.327512,-0.721155,-0.932918,-1.09846,0.532656,0.992734,0.743471,-0.409823,1.61137,0.997864,2.39149,0.0265793,0.404111,2.07948,0.907626,1.70468,1.69884,1.42532,0.674657,-0.635307,1.97343,-1.37976,0.829128,-0.458111,-1.06956,1.77191,0.756576,0.024923,-0.0347826,-0.00275249,0.037375,0.0133148,-0.0105174,-0.00533822,-0.0184058,-0.355686,-1.01342,0.542521,-0.2615,-0.906079,-1.3531,-0.934677,-0.697965,0.0583371,-1.73764,-0.716009,-0.855477,-0.945423,-0.330681,-0.239068,0.15095,0.263855,-0.0421098,-0.303292,-1.51681,-1.59103,1.10768,0.337246,-1.02758,-0.472019,0.627322,1.1272,-0.683187,0.593178,-0.850786,-0.482184,1.27472,0.710706,-0.837677,-1.40402,-0.74789,-0.141816,0.551903,-0.0724369,-0.298626,1.05104,1.32618,-0.0824088,0.919063,-0.870661,-0.390111,1.03979,-1.35372,-0.399155,-1.11169,-0.659634,0.961158,-0.510154,-0.39635,-0.169647,-0.699497,0.0717553,-2.77752,-2.145,-0.622301,-0.776834,0.825868,-0.10965,-0.326813,-1.72464,-2.23106,-2.62696,1.27384,2.37411,1.778,-0.980087,3.85358,-16.4652,3.9463
-546.022,0.999095,0.0201918,8,255,0,594.656,3.97062,-0.609362,-0.624265,-0.113128,0.180878,0.355188,-0.403937,-0.383613,0.336757,1.55922,0.126857,0.367327,-0.637245,-0.859401,-0.712593,2.048,0.483177,-0.75693,-0.306753,0.269175,-0.796225,-0.296083,0.375267,1.56339,0.0568487,0.857931,-1.63918,-0.805772,1.68217,1.6326,-0.794791,-0.0577373,-0.18812,0.41977,1.01315,-1.52411,0.517937,-0.129382,2.29619,-1.56162,0.057293,0.013367,0.298034,1.06144,1.57646,-1.03972,-0.0403595,1.27482,-0.56808,0.968219,0.206139,0.125412,0.202355,0.680953,0.550403,-0.540754,1.10005,-0.322209,0.215,0.929958,0.565808,-0.881688,2.33505,0.523633,0.00581733,-1.50053,-0.712102,-0.388685,-0.839264,0.895453,-1.11741,1.307,-0.479509,-0.485875,1.61155,-0.840363,-2.04485,-0.156978,0.145765,0.154959,-0.320361,0.0489462,0.293802,0.300292,-0.284009,-0.648734,0.716378,0.117439,0.00126401,-0.0894837,-0.89228,-0.845493,0.653338,0.479847,0.995091,-0.385119,1.3516,1.48633,2.85094,0.0012672,0.354016,1.78641,-1.27849,-0.231686,0.370438,0.727424,-0.827263,-0.78564,0.689679,3.19329,0.259804,0.752285,-1.30508,-1.76005,-1.45939,0.027468,-0.0430305,-0.0174385,0.0153023,-0.0452644,-0.0168319,0.0213335,0.0888767,1.27517,-2.43635,-1.19764,2.50025,2.42658,-1.18132,-0.0858166,-0.279608,0.623916,1.50587,-2.26533,0.769825,-0.192304,3.41289,-2.32107,0.0851561,0.0198678,0.442976,1.57764,2.34314,-1.54536,-0.0599874,1.8948,-0.844353,1.43909,0.30639,0.186404,0.300765,1.01212,0.818079,-0.803738,1.63503,-0.478909,0.319561,1.38222,0.840975,-1.31048,3.47064,0.77829,0.00864646,-2.23028,-1.05842,-0.577713,-1.24742,1.33094,-1.66083,1.94264,-0.712707,-0.722169,2.3953,-1.24905,-3.03931,-0.23332,0.216655,0.23032,-0.476161,0.07275,0.436687,0.446333,-0.42213,-0.96423,1.06477,0.174552,0.00187874,-0.255113,-2.54384,-2.41045,1.86263,1.36802,2.83695,-1.09795,3.85334,-17.0308,3.97062
-549.637,0.999352,0.0201918,8,255,0,584.671,3.92695,3.19782,0.67667,1.06385,0.99316,1.11578,-0.568616,-1.65147,1.39661,0.209571,0.665395,-0.513836,-1.23421,1.98359,0.449328,1.83654,0.544722,-1.34322,0.916415,0.307326,0.606928,-0.417916,-0.367057,-0.244975,0.0311487,-0.408805,-0.831436,0.670465,-0.487607,-0.453169,-1.07573,-1.04377,-0.374493,0.571972,-1.32401,-0.604757,-0.669489,-0.663347,-0.343799,-0.867669,0.306997,0.293602,0.0792116,0.0130543,-1.54715,-0.905735,1.25056,0.254327,-0.802661,-0.400048,1.35859,1.32248,-1.01888,1.79096,-1.41247,-0.779356,1.5465,0.261357,-0.280464,-1.2541,-0.327895,0.315738,0.246262,-0.80695,0.123237,0.771591,1.45453,-0.298571,0.451726,-0.779651,-0.555824,0.726957,-1.62971,-0.272101,-0.203653,-0.714596,0.131107,-0.246132,-0.729862,-0.455369,-0.618132,-0.0455527,-2.0557,-2.49516,-1.20323,0.193117,0.878265,-0.649737,-0.202744,-0.404449,-1.2201,-0.64979,1.24413,1.50039,0.435977,-0.170453,2.1525,1.01008,1.79173,0.0390764,0.377174,1.83881,1.24273,1.9538,1.82397,2.04916,-1.04428,-3.03298,2.56492,0.384885,1.22202,-0.943679,-2.26666,3.64294,0.825207,0.0169674,-0.0418396,0.0285451,0.00957282,0.018905,-0.0130175,-0.0114334,-0.00763065,-0.412926,-0.839816,0.677223,-0.492522,-0.457737,-1.08657,-1.05429,-0.378268,0.577737,-1.33736,-0.610852,-0.676237,-0.670033,-0.347265,-0.876415,0.310091,0.296562,0.08001,0.0131859,-1.56274,-0.914864,1.26317,0.25689,-0.810752,-0.40408,1.37229,1.33581,-1.02915,1.80901,-1.42671,-0.787211,1.56208,0.263992,-0.283291,-1.26674,-0.3312,0.31892,0.248744,-0.815084,0.124479,0.779368,1.46919,-0.301581,0.456279,-0.787509,-0.561427,0.734285,-1.64614,-0.274844,-0.205706,-0.721798,0.132428,-0.248613,-0.737218,-0.459959,-0.624363,-0.0460118,-2.07642,-2.52031,-1.21536,0.195063,0.887118,-0.656286,-0.204788,-0.724663,-2.18608,-1.16425,2.22915,2.6883,0.781153,-0.305405,3.8567,-16.9573,3.92695
