file,two_theta,intensity,code,layer,location
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,54.64001,0.09414381022979984,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,54.68001,0.08673091178650852,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,54.72001,0.0770941438102298,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,54.76001,0.0926612305411416,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,54.80001,0.0770941438102298,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,54.84001,0.07338769458858414,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,54.88001,0.072646404744255,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,54.92001,0.07857672349888807,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,54.96001,0.0748702742772424,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,55.00001,0.06449221645663454,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,55.04001,0.05782060785767235,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,55.08001,0.06893995552260934,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,55.12001,0.07635285396590066,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,55.16001,0.07190511489992588,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,55.20001,0.09340252038547071,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,55.24001,0.07190511489992588,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,55.28001,0.0748702742772424,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,55.32001,0.072646404744255,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,55.36001,0.06375092661230541,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,55.40001,0.07412898443291327,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,55.44001,0.07561156412157154,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,55.48001,0.08673091178650852,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,55.52001,0.08154188287620459,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,55.56001,0.06745737583395107,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,55.60001,0.0681986656782802,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,55.64001,0.07338769458858414,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,55.68001,0.083765752409192,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,55.72001,0.07116382505559674,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,55.76001,0.07783543365455893,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,55.80001,0.08228317272053373,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,55.84001,0.072646404744255,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,55.88001,0.07783543365455893,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,55.92001,0.083765752409192,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,55.96001,0.07116382505559674,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,56.00001,0.07042253521126761,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,56.04001,0.0793180133432172,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,56.08001,0.07783543365455893,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,56.12001,0.08302446256486286,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,56.16002,0.08524833209785027,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,56.20001,0.08228317272053373,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,56.24001,0.09191994069681246,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,56.28001,0.08895478131949593,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,56.32001,0.08821349147516679,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,56.36001,0.08747220163083766,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,56.40001,0.09488510007412898,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,56.44001,0.08598962194217939,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,56.48001,0.0748702742772424,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,56.52001,0.08895478131949593,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,56.56001,0.08598962194217939,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,56.60001,0.09488510007412898,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,56.64001,0.10600444773906598,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,56.68001,0.10155670867309118,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,56.72001,0.09340252038547071,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,56.76001,0.07412898443291327,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,56.80001,0.0793180133432172,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,56.84001,0.08080059303187546,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,56.88001,0.08821349147516679,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,56.92001,0.09933283914010378,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,56.96001,0.07116382505559674,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,57.00001,0.08005930318754632,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,57.04001,0.09414381022979984,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,57.08001,0.07783543365455893,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,57.12001,0.06968124536693847,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,57.16002,0.0770941438102298,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,57.20001,0.08302446256486286,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,57.24001,0.07635285396590066,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,57.28001,0.0748702742772424,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,57.32001,0.08524833209785027,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,57.36001,0.08302446256486286,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,57.40001,0.08154188287620459,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,57.44001,0.09414381022979984,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,57.48001,0.08969607116382505,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,57.52001,0.09488510007412898,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,57.56001,0.10303928836174944,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,57.60001,0.09933283914010378,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,57.64001,0.10155670867309118,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,57.68001,0.10896960711638252,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,57.72001,0.09191994069681246,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,57.76001,0.09191994069681246,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,57.80001,0.08673091178650852,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,57.84001,0.07561156412157154,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,57.88001,0.07561156412157154,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,57.92001,0.09488510007412898,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,57.96001,0.06597479614529281,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,58.00002,0.08005930318754632,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,58.04001,0.0770941438102298,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,58.08001,0.08005930318754632,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,58.12001,0.07190511489992588,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,58.16002,0.07635285396590066,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,58.20001,0.05633802816901408,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,58.24001,0.05930318754633061,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,58.28001,0.0793180133432172,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,58.32001,0.07190511489992588,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,58.36001,0.06968124536693847,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,58.40001,0.06523350630096368,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,58.44001,0.06449221645663454,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,58.48001,0.07042253521126761,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,58.52001,0.07635285396590066,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,58.56001,0.07561156412157154,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,58.60001,0.07190511489992588,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,58.64001,0.07635285396590066,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,58.68001,0.08821349147516679,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,58.72001,0.08228317272053373,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,58.76001,0.08302446256486286,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,58.80001,0.0681986656782802,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,58.84001,0.07561156412157154,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,58.88001,0.08747220163083766,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,58.92001,0.0904373610081542,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,58.96001,0.09562638991845812,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,59.00002,0.09414381022979984,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,59.04001,0.08228317272053373,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,59.08001,0.09636767976278723,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,59.12001,0.0971089696071164,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,59.16002,0.083765752409192,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,59.20001,0.09340252038547071,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,59.24001,0.07857672349888807,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,59.28001,0.08969607116382505,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,59.32001,0.09488510007412898,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,59.36001,0.09340252038547071,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,59.40001,0.09340252038547071,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,59.44001,0.11045218680504076,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,59.48001,0.11934766493699037,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,59.52001,0.1178650852483321,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,59.56001,0.1223128243143069,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,59.60001,0.15122312824314307,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,59.64001,0.12898443291326908,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,59.68001,0.13862120088954782,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,59.72001,0.1178650852483321,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,59.76001,0.1223128243143069,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,59.80001,0.13862120088954782,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,59.84002,0.11638250555967385,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,59.88001,0.11045218680504076,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,59.92001,0.11638250555967385,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,59.96001,0.12083024462564863,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,60.00002,0.12157153446997776,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,60.04001,0.11193476649369904,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,60.08001,0.09488510007412898,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,60.12001,0.10526315789473684,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,60.16002,0.10007412898443292,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,60.20001,0.09562638991845812,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,60.24001,0.10303928836174944,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,60.28001,0.07857672349888807,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,60.32001,0.06968124536693847,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,60.36001,0.08302446256486286,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,60.40001,0.07783543365455893,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,60.44001,0.07783543365455893,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,60.48001,0.08821349147516679,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,60.52001,0.08080059303187546,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,60.56001,0.07635285396590066,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,60.60001,0.07635285396590066,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,60.64001,0.083765752409192,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,60.68001,0.08228317272053373,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,60.72001,0.08895478131949593,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,60.76001,0.08673091178650852,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,60.80001,0.10007412898443292,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,60.84002,0.09785025945144551,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,60.88001,0.1156412157153447,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,60.92001,0.12083024462564863,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,60.96001,0.12898443291326908,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,61.00002,0.1245366938472943,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,61.04001,0.12750185322461083,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,61.08001,0.12083024462564863,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,61.12001,0.12527798369162343,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,61.16002,0.1267605633802817,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,61.20001,0.11045218680504076,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,61.24001,0.09414381022979984,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,61.28001,0.09340252038547071,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,61.32001,0.10081541882876204,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,61.36001,0.08524833209785027,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,61.40001,0.08895478131949593,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,61.44001,0.06300963676797627,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,61.48001,0.07635285396590066,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,61.52001,0.08080059303187546,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,61.56001,0.06004447739065974,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,61.60001,0.06893995552260934,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,61.64001,0.06671608598962195,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,61.68002,0.06968124536693847,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,61.72001,0.06375092661230541,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,61.76001,0.072646404744255,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,61.80001,0.07190511489992588,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,61.84002,0.06523350630096368,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,61.88001,0.07561156412157154,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,61.92001,0.0748702742772424,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,61.96001,0.06300963676797627,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,62.00002,0.06226834692364715,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,62.04001,0.05633802816901408,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,62.08001,0.06671608598962195,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,62.12001,0.07561156412157154,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,62.16002,0.06745737583395107,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,62.20001,0.06300963676797627,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,62.24001,0.08080059303187546,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,62.28001,0.06449221645663454,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,62.32001,0.06078576723498888,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,62.36001,0.06004447739065974,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,62.40001,0.06968124536693847,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,62.44001,0.05114899925871016,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,62.48001,0.05930318754633061,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,62.52001,0.06152705707931801,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,62.56001,0.06523350630096368,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,62.60001,0.06004447739065974,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,62.64001,0.07042253521126761,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,62.68002,0.06078576723498888,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,62.72001,0.05782060785767235,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,62.76001,0.0748702742772424,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,62.80001,0.05189028910303929,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,62.84002,0.06078576723498888,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,62.88001,0.06300963676797627,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,62.92001,0.06671608598962195,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,62.96001,0.05633802816901408,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,63.00002,0.05559673832468495,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,63.04001,0.05782060785767235,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,63.08001,0.05782060785767235,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,63.12001,0.05930318754633061,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,63.16002,0.05707931801334322,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,63.20001,0.05411415863602668,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,63.24001,0.0681986656782802,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,63.28001,0.07116382505559674,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,63.32001,0.06226834692364715,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,63.36001,0.05930318754633061,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,63.40001,0.05707931801334322,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,63.44001,0.05782060785767235,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,63.48001,0.05856189770200148,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,63.52001,0.05707931801334322,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,63.56001,0.05337286879169755,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,63.60001,0.04670126019273536,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,63.64001,0.06300963676797627,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,63.68002,0.06597479614529281,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,63.72001,0.05930318754633061,H1,L2,Halifax
raw_data/xrd/BT-H1L2A2020-10-29 12.25.17PM.ASC,63.76001,0.06300963676797627,H1,L2,Halifax
